Ayssi comensan las paraulas de Albucasim .	The words of Albuquisim begin here.
Mays cauteri am foc es que igniscas le cauteri concau semblant a pena de voltor, le qual sia feyt de ferr segon la quantitat la qual contengua le clau de tota partida, e sia de subtils marguas.	But the cautery with fire is to ignite the cautery, resembling a penitent's vulture, which is made of iron according to the quantity that contains the claw from all parts, and is of subtle edges.
E aprop pausa aquel ignit sobre le clau, e aprop revolveys la tua ma am le cauteri en le circuit del clau entro que·l cauteri pervengua a la profunditat del clau.	And then pause that which is ignited over the claw, and then revolve your hand with the cautery in the circle of the claw until the cautery reaches the depth of the claw.
E leyssa aquel per tres dias entro que comense getar brac.	And then leave that for three days until the arm begins to heal.
E aprop emplastre aquel am malvas salvatges trissadas am sal, e leyssa le emplastre sobre aquel per una nuoyt, quar aquel sira eradicat de las suas razitz.	And then apply an ointment to that with wild marshmallows crushed with salt, and leave the ointment on that for one night, because that will be eradicated from its roots.
E aprop cura le loc am enguent de carn generatiu entro que sia sanat.	And then cure the location with an ointment of flesh-generating things until it is healed.
E si so no-convertitz, e motas veguadas accideysso en la superficia del cors, majorment en las mas e les pes, lahoras cove que tu aministres en aquels cauteri am aygua, e es que prenguas una quannula de eram o de ferr o de pena de voltor, e pausa aquela sobre le clau; e aprop geta en la quanula de aygua cauda pauca cantitat, e rete la tua ma, e tu revolveys aquela am compressio de la tua ma de tot, e sia enpremut le marge de la canula en la razit del clau, e atrobara la aygua cauda via al preon de la razit del cau; e espera le malaute un pauc la mordicacio de l’aygua cauda per una hora, e aprop remau aquela, quar le clau am las suas razitz sira erredicat.	And if it does not convert, and many times accidents occur on the surface of the body, mostly in the hands and feet, then it is good that you administer with cauteries of water; and this is to take a cannula made of iron or of a penitent's vulture, and place it on the claw; and then pour into the cannula some cold water, and stretch your hand, and you revolve that with compression from top to bottom, and press the margin of the cannula against the root of the claw, and let the cold water flow back to the point of the root; and wait for the patient a little while the mordication of the cold water for an hour, and then remove it, because the claw with its roots will be eradicated.
E ayssi fe am aquels la i aprop l’autre entro que venguas sobre totz les quals de lor so en le cors.	And thus do it to those places and apply the other remedy until you come to all those parts of their own in the body.
E aprop cura aquels pus que las razitz dels claus so erradicadas am aquo dels enguentz les quals la carn ve engenran.	And then cure those places which are eradicated with the roots of the claws, with that of the ointments which make flesh grow.
Capitol .liiii.	Chapter 54.
De cauterizacio de tremor.	On the Cauterization of Trembling.
Quan endeve ad alcu tremor per freg en le nervi o per febre de causa frega, o per autra causa semblant, lahoras cove que tu cauterises aquel am quatre cauteris o am v sobre les spondils del dos, entre quascun spondilh am un cauteri; e am cauteri en le pietz de lu, e sobre l‘estomac de lu, am cauteri olivar.	When there is a trembling in some part due to irritation of the nerves or due to fever caused by irritability, or for other similar cause, then it is good that you cauterize that with four cauteries or five on the vertebrae of the back, between each vertebra an individual cautery; and also on the feet of it, and on the stomach of it, with olive cautery.
E la tremor de lu se repausa e festina la sanetat de la malautia frega.	And then the trembling subsides and hastens the healthiness of the irritated disease.
Capitol .lv.	Chapter 55.
De cauterizacio de albati accidentz al cors.	On the Cauterization of Accidental Bleedings in the Body.
Quan en le cors so espellitz albati, e so pustulas fendas las quals so feytas de materias grossas corruptas; donc cove al comensament cum apareyso, que sia cauterizat sobre tot cap de la fistola am cauteri subtil am fustz de mirt, la extremitat del qual es estenduda am foc; o am razitz de erestologia longua; o am cauteri lentecular.	When in the body there are accidental bleedings and pustules that open up into wounds which are made of gross, corrupted matters; then it is good at first sight as appears, to be cauterized all over the head of the fistula with a subtle cautery made from myrtle wood, the extremity of which is extended by fire; or with the roots of long-lived estrogia; or with lentecular cautery.
E alscunas veguadas es cauteri ademamil al comensament de la sua expulcio segon aquesta manieyra; e no so cregudas, e es disrumpuda la superfluitat fazens aquels, et sana de aquels.	And sometimes it is good to cauterize at the beginning of its expulsion according to this manner; and not to be believed, and thus the superfluity is dispelled from those things, and they are healed.
Mays empero cove que aquo sia fayt aprop evacuacio am fleubotomia.	But nonetheless it is good that this should be done with proper evacuation by phlebotomy.
Capitol lvi.	Chapter 56.
De cauterizacio de fluex de sanc accident per incisio de arceria.	On the Cauterization of Accidental Bleeding from Incision of Archeria.
Tropas veguadas endeve fluex de arceria que es inciza deves la plagua la qual endeve deforo, o deves la incizio de apostemas o cauteri del membre, e alor semblantz, e es dificil remaura aquel.	Many times there occurs bleeding from archeria which is caused by the wound that needs to be cut away, or by the incision of apostemes or cauteries of the member, and thus it resembles, and it is difficult to cure that.
Donc cum accideys ad alcu aquo, lahoras tu·t coyta am la tua ma a l’orrifici de la arceria, e pausa sobre aquel le tieu dit endic estrenh aquel motas veguadas entro que sia ostat le fluex del sanc dejos le tieu dit, e que non yesqua.	Therefore, as it happens to some of these things, then you should take a piece of cloth with your hand and place it on the orifice of the archeria, and pause above that which I have said to strengthen that many times until the flow of blood is stopped by what I have said, and there be no more.
E aprop pausa en le foc les cauteris olivars paucs e grantz, per nombre motz, e exsuffla sobre aquels entro que sian mot ignitz.	And then pause in the fire with olive cauteries, small and great, by number of moles, and blow upon them until they are quite ignited.
E aprop pren de aquels un petit o un gran segon le loc e la plagua en la qual es rompuda la arteria, sobre aquela vena festinantment pus que auras remaugut le tieu dit, e te le cauteri entro que sia abcindit e restreyt aquel sanc.	And then take from those one small or one great according to the location and wound in which the artery is broken, on that vein which hastens more than you will have restored what I have said, and place the cautery until it is abscinded and restrained that blood.
