Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
E no evacuas le malaute de curacio aprop le cauteri am aquo que cove per que sian agreguadas a lu doas entencios, e sira festinada a lu am ajutori sanacio.	And don't remove the patient from treatment near the burn with water that is necessary so that two poultices can be added to it, and it should be done for him with healing assistance.
La forma del cauteri am lo qual es cauterizat lo ventre sia clavilh segon que la forma de aquel es desus precedent, e es aquel am le qual es cauterizat le dos sia olivar segon qu’es precedent a la sua forma.	La traduccion no tiene sentido en español.
Capitol .xxxii.	Title of Chapter 32.
De cauterizacio de pes e de las coyssas.	Of cauterizing sores and wounds.
Quan les pes so apostematz en ydropitz e so repletz de aygua sitrina, cove que cauterisas les pes sobre le dos del pe in nocrati aquo que es entre le auricular e le anular, e eleva la tua ma am le cauteri e no torses aquel; e aprop eleva la tua ma, e no retornes aquela de tot, quar l’aygua satrina rezuda.	When the boils are festering and filled with foul water, you should cauterize them over the fold of skin between the ear and the little finger. Hold your hand high with the cauterizer and do not pull it away too quickly; raise your other hand and do not return it completely, for the foul water will boil over.
Es le cauteri segon aquesta forma: E aprop fay sobre las doas coyssas dos cauteris, e en quascuna coysa sia feyt cauteri am la extremitat del cauteri cutellar.	And so make two cauterizers for the two wounds, and on each wound have one cauterizer made with a sharp knife edge.
E sia le cauteri segon la longitut de la coyssa: i dejos le denolh e l’autre jos le mieg loc de la coyssa; e sobre quascuna coyssa dos cauteris.	And make the cauterizer according to the length of the wound: one end below the tip and the other at the middle part of the wound; and on each wound two cauterizers.
E layssa la plagua uberta ses curacio per lonc temps per so que alcuna aygua resuda de lu.	And let the wound remain open for a long time without closing, so that no pus is left inside it.
E aprop cura le am aquelas causas las quals havem ditas.	And take care of those causes which we have mentioned.
Capitol .xxxiii.	It seems you're providing the chapter title. What's next? The text to translate?
De cauterizacio de cos de ventre.	On the cautery for belly trouble.
Quan cos de ventre es per freg e per humiditat entro que debelice las vertutz, so es la vertut digestiva e retentiva, las quals so en l’estomac e en les budels, e es curat aquo am las manieyras de curacio e no confereys, e vezes le malaute suffertan cauteri de vertut exhiberant, lahoras cauteriza aquel am gran cauteri sobre le sieu stomac segon que a precedit en la cauterizacio del estomac, am le cauteri del cercle e am quatre cauteris en le cercuit del embelic subtils, am cauteri clavilh subtil; e am cauteri sobre le alcatin sobre alozis gran, o am dos cauteris.	When the belly is inflamed and moistened by humors that cause a weakness of the vital functions, it is the digestive and retentive virtue that is affected, which resides in the stomach and intestines, and this is cured with remedies of cure and not to be confused, and sometimes the patient suffers from cauterization of virtuous exhibition, therefore let them cauterize him with a great cautery on his stomach according to what has preceded in the cauterization of the stomach, with the cautery of the circle and with four small cauteris on the circumference of the navel subtlely, with a fine subtil cautery; and with cauteri over the alcatin over alozis gran, or with two cauteris.
E si vezes las humiditatz exhuberants e le malaute aquo tollerant, lahoras cauteriza aquel sobre le pentenilh e sobre les budels, e fort leu ajustant dos cauteris sobre l’estomac e prop dels inguonas, quar es curacio perficent de juvament de la qual no erras.	And if sometimes the abundant humors and the patient can tolerate them, then let them cauterize him over the pubic bone and over the intestines, and quite firmly place two cauteris on the stomach and near the groin, because it is a perfect cure from which you will not err.
Capitol .xxxiv.	It seems that we've reached the end of the text excerpt.
De cauterizacio de emorroydas antiquas.	The treatment of old hemorrhoids.
Quan so en la natura derier emorroydas antiquas o una de humors grossas fregas o de humiditatz corrompudas, e son curadas am aquo que havem dit en la divisio e no confereys la tieua curacio, lahoras cauterisa am tres cauteris sobre le pus dejos spondilh del dos petit e petit triangular, e am cauteri desus le ombelic cays per dos ditz.	When the old hemorrhoids or thick humors are corrupted by moistures, and they don't cure with the water we said in the division, hours after, I cauterize them with three small triangular cauterizations behind the small of the back, and two above the navel.
E si doptas que l’estomac de lu sia enfregidat e la vianda de lu no sia degerida, e la cara de lu vezes apostemada, lahoras cauteriza aquel sobre l’estomac am gran cauteri segon que es precedit; e am un cauteri sobre fietge, e am autre cauteri sobre la melsa de lu am cauteri clavilh, e leyssa le cauteri per alcun temps ubert, e aprop cura lu entro que sia sanat.	And if you suspect that his stomach is inflamed and his food not digested, and his face often bloated, hours after, I cauterize him on the stomach with a large cauterization as was previously done; and one on the thigh, and another on the armpit with a pointed cauterizer, and leave the cauterizers for some time uncovered, and carefully care for him until he is healed.
Capitol .xxxv.	It looks like we've reached the end of the text! The "Capitol" or chapter XXXV (35) suggests that this was a section from an old medical manuscript or book, possibly in a language such as Old Catalan or Latin.
De cauterizacio de atheyl aprop la abscizio de lor.	From cauterization of the spleen near its removal.
Quan tu abscindes atheyl, lahoras tu igneys le cauteri que es asemblat a ray.	When you remove the spleen, immediately ignite the cautery that is assembled to burn it.
Aprop entremet aquel ignit en aquel atheyl abscis, e ultima la tieua ma entro que pervengua le cauteri al orifici de la vena de la qual ve la sanc.	Near it insert that which is ignited in the spleen that has been removed and lastly sew up the membrane so that the cautery does not reach the opening of the vein from which the blood comes.
E fay aquo una vetz o doas, quar si achieyl son trops, lahoras cauteriza quascun de lor segon que havem recontat, e aprop cura aquels am aquo que confereys a lor dels enguentz entro que sia sanat.	And do this once or twice, for if the spleen is too large, burn each of them separately as we have recounted, and then cure those also with which you apply ointments until they are healed.
E si cauterizas am gran cauteri sobre alquatin, es mays derier en juvament.	And if you burn it with a great cautery over someone, the result is more delayed in recovery.
