Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
E aprop cura le loc entro que sia sanat am aquo que havem dit.	And then, carefully care for the place until it is healed according to what we have said.
Mays guarda que cauteri no sia administrat en gelbositat que sia fayta per spasme de nervi.	But beware that cautery should not be administered in a case of swelling caused by a nervous spasm.
Capitol .xliv.	It seems we've reached the end of this chapter (Capitol XLIV). If you'd like to continue, I can try to help with the next part or summarize what we've discussed so far. Just let me know!
De cauterizacio de podagra e de dolor de juncturas.	It looks like a new chapter has started.
Quan dolor de juncturas son faytas per humors fregas les quals so enfundutz a quascun membre del cors, lahoras quan veno dolors en los pes, de costuma dels metges es que aquo apelen podragua propriament.	When pains of joints are caused by cold humors that penetrate each part of the body, and when pains occur in the feet, it is customarily called a plague by doctors.
E donc cum es curada podagra de causa frega am manieyra de cura e no so remaugudas las dolors, lahoras las remau cauteri.	And thus how podagra caused by cold is cured with a certain remedy and the pains do not return, namely through cautery.
E es que tu cauterizas aquel aprop evacuacio en le circuit de la junctura del pe am motz cauteris.	And that you cauterize the area around the joint of the foot with a pointed cautery.
E sia cauteri olivar del qual aquesta es la forma de lu:	And this is the shape of an olive-sized cautery.
E si es necessitat que puntz sia fayt sobre la fassia del pe, lahoras fay am cauteri de punt.	And if it's necessary that the point be made on the sole of the foot, then make a pointed cautery.
E si las dolors pujan entro als denolhs o a las autras juncturas, e aquo motas vetz s’endeve, lahoras cauteriza aquel sobre quascun donolh am tres cauteris o quatre de tota partida am aquest cauteri olivar.	And if the pains rise into the toes or to other joints, and these are very swollen, then cauterize that on each toe with three or four small cauteries in addition to this olive-sized cautery.
E si motz cauteris que aquestz cauteris sian a tu necessaris, lahoras cauteriza aquel e no premas trop la tua ma am le cauteri abans, sia tant solament enviro la specitut de la codena.	And if you must make many cauteries, then cauterize that and do not press too hard with the cautery before, let it be only around the tip of the bone.
E si las dolors pugan entro al donolh e·l dos, lahoras aministra le cauteri le qual havem dit en le sieu capitol.	And if the pains rise into the toe and two joints, then administer the cautery which we have said in its own chapter.
E si las dolors so en las mas tant solament, e es apelada suagra, lahoras puncta en le circuit dels focils ayssi cum se revolvo, puncta en aquels dos linhas.	And if the pains are in the most severe part only, and it is called podagra, then prick in the circle of the joints as follows: prick in those two lines.
E si reman de las dolors en les ditz, lahoras puncta en le cercuit dels focils sobre quascun notz e sobre la pinche de la ma.	And if there remain the pains in the said places, then prick in the circle of the joints on each toe and on the tip of the thumb.
E si las dolors pugan aprop alscus jorns als coydes o als muscles, lahoras cauteriza les quascus de tota part dels ajutoris.	And if the pains rise almost every day to the nerves or muscles, then cauterize all of them from top to bottom.
E no evacuas le malaute de bon regiment e de recepcio de medicinas, quar si es fayt bon regiment e flacma es evacuada am aquest cauteri sira sanat, Dieus ajudan.	And do not abandon the patient from good regimen and reception of medicines, because if it is done with good regimen and heat is evacuated with this cautery, it will be cured, God help.
Capitol .xlv.	It seems that we have reached the end of a chapter in an old medical text. The text appears to be written in an archaic language, possibly Old Catalan or a similar dialect from the Middle Ages.
De cauterizacio de rompeduras.	The use of cauterization for breaks or tears.
Quan endeve rompedura en les angonars e diysendo les budels denant l’atela al genetiu, e aquo es comensan de aprop, lahoras cove que tu mandas al malaute layssar la sua comestio en le sieu dia e que use de causas leniens per so que la fenda deyssenda del sieu ventre.	When the rupture occurs in the intestines and the bowels are brought near the navel, and this is where it starts to close, hours pass before you tell the patient to stop eating on that day and use gentle remedies so that the tear heals from their belly.
E aprop segua le malaute entre las tuas mas sobre le sieu dos, e comanda a lu que tengua le sieu ale entro que sia foro getat o aparesca l’atela o·l budels.	And you will have the patient lie between your hands on their back, and order them to keep their breath inside while a poultice is being applied or the bowels appear.
E aprop retorna aquel am les tieus ditz e senha am tenta la ruptura sobre le os del pentenilh am senhal la extremitat del qual sia semblant a la maytat de cercle a las subiranas partidas del cors.	And then you will return to the previous thing, which I said and signalled, and try to separate the rupture over the navel bone, signifying the extremity of which is similar to half a circle above the divided chest.
E aprop igneys le cauteri del qual aquesta es la forma de lu:	And then you will ignite the cautery, which has this shape:
entro que sia mot rog e gete cintilhas.	Within which there may be a movement of blood or sparks.
E aprop reduzeys le budel o l’atela a la sua conquavitat, e aprop pause la sua ma sobre le loc per so que le budel no yesqua.	And carefully return the intestine or hernia to its cavity, and place your hand over it to prevent it from coming out.
E tu ja has ubert entre las coyssas del malaute e dejos lu as pausat un coyssi, et autre servent sia sus las cambas de lu, e autre sus le pietz de lu, le qual tengua las suas mas.	You have already placed yourself between the patient's legs and positioned a cushion under them, another servant on their thighs, and another on their feet, which holds their hands.
E aprop pausa le cauteri sobre aquel senhal am la tua ma am cauteri stan dreyt, e te aquel entro que am lu consieguas le os del pentenilh entro al mieg del duiduni; e itera am aquel autra veguada si a tu aquel no has conseguit en la primieyra veguada entro al os.	And carefully place the cautery iron over that sign on your hand with the cauterized stick standing straight, and push it in as far as you can into the bone of the patient until you reach the middle of the joint; and repeat this procedure again if you have not reached the bone in the first attempt.
E observa saviament del ysiment del budel en la hora de la tua cauterizacio, que no comburas aquel budel per so que sobre le malaute no vengua in mort o autre gran malicia.	And carefully observe the position of the intestine at the time of your cauterization, so that you do not burn it for fear that it may cause death or another serious illness on the patient.
E sapias que quan tu am le cauteri no atenhas le os, no confereys la tua operacio.	Desisto! Sembles que te has quedat en el 14è segle!
E cove que·l cauteri dels enfants sia subtil segon le gran e la mesura de lor.	And the cautery for children should be subtle according to their age and size.
