Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
E aprop itera sobre lu segon que la mateyssa manieyra entro que sia sanat.	And approach him again over time according to the manner of his medicine, until he is healed.
E aquesta es la forma de las forfexs:	And this is the shape of the forceps:
Capitol .xix.	It seems that's the end of the chapter. The text appears to be written in an archaic or medieval style, possibly from a medical textbook or surgical manual. I'll keep this context in mind for any future translations. If you'd like me to continue translating the next sentence, please go ahead and provide it!
De reduccio de arizati al nas.	From the reduction of obstructions at the nose.
Quan tu curas arisati am cauteri o am medicina aguda comburent segon que es precedida la narracio de lu e no es sanat, lahoras no es engen en lu sino que fendas sobre le apostema deves la maturitat de lu, e que extraguas tota la humiditat la qual es en lu e·l poyre entro que sia descubert le os.	When you cure an obstruction with cauterization or sharp medicine, if it doesn't get better, and the hours pass without improvement in the patient, then you should make incisions over the abscess, to its maturity, and extract all the moisture that is inside it, and once the bone is uncovered.
E donc cum es descubert le os e vezes en lu corrupcio o negror, lahoras tu ratz lu am un sturment del qual aquesta es la forma:	And so when the bone is uncovered and there are times of corruption or blackness in it, then you should rasp it with an instrument that has this shape:
E es nompnat de aspre cap, e sia feyt de fer indi, e sia le cap redon ayssi cum asir le qual sia fayt punctat per punctacio de lima o aliskalfati per punctacio subtil (ayssi cum es en la forma seguent).	And it is called a rasp with a rough head, and it should be made of iron first, and the head should be rounded like an ash spearhead, and it should be made pointed by whetting with lime or by subtle sharpening (such as shown in the following shape).
E pausa aquel sobre le loc corrumput del os, e aprop revolveys aquel entre les tieus ditz, e prem la tua ma petit a petit entro que sapias que aquela corropcio es rasa.	And place that over the corroded part of the bone, and move it back and forth between those said points, and press your thumb little by little until you know that the corrosion is scraped away.
E aquo sia fayt alcunas veguadas, e aprop restaura le loc am causas exsiccativas e stipticas.	And do this several times, and thus restore the place with cause-making ointments that dry and contract. (En aquest cas, es pot traduir "exsiccativas" com a "secants" i "stipticas" com a "contraccions".)
Donc si·l loc es consolidat e es en lu nascuda bona carn e es abscindit le cors de la sania e roman per xl dias, e no es renovat e no es apostemat e no accideys en lu accident, lahoras tu sapias que es sanat.	Doncs, si el lloc s'ha consolidat i hi ha nascut una bona carn, i s'ha extirpat el cos de la infecció i roman per quaranta dies sense renovar-se ni formar un nou abscess, i no hi ha hagut cap accident en aquell lloc, llavors podràs saber que està sana.
E sino, lahoras no es en lu engen sino reduzir la fissura a la forma del nas, e segon aquesta manieyra: e es que tu descuebras de segon os am ferr o am medicina acuta, e cum sira descubert le os, lahoras tu pren tribo segon aquesta forma:	I si no, llavors no és una engen (ferida profunda) sinó que has d'abordar la fissura per reduir-la fins al format del nas, i ho faràs en aquesta manera: i és que primerament descobrirás el segon os amb ferro o amb medicina àcida, i quan s'hagi descobert l'os, llavors prendràs un torniquet seguint aquesta forma:
Sia la extramitat de lu ferr triangulada, e·l fust de lu sia prim extenuat entro a la extremitat ayssi cum vezes assi.	The extremity of him should be cut into a triangular shape, and the handle should be first worn out within the same extremity as much as possible.
E aprop pausa aquel sobre le os, e sia aquel prop del lacrimal; e alongua la tua ma un pauc del huel, e aprop revol la tua ma am le tribo entro que penetre tot le os, e aquel sente le malaute per asso que atroba vent yssir per so quan te la sua ma.	And then place that over the bone, and it should be right in front of the tear; and extend your hand a little beyond the eye socket, and bring your hand back to the orbit until it enters all the bone, and the patient will feel as if you are about to touch his eyes when you feel with your hand.
Donc lahoras restaura le loc am medicinas stipticas exsiccantz ayssi cum t’e eyssenhat.	Then restore the place with medicinal ointments drying just as they have been used.
Donc cum nays la carn e·l loc es endurazit, lahoras la materia la qual effundia a las partidas deforo retorna al nas, donc aquo es pus leugier sobre le malaute.	Then when the flesh and the place are strengthened, then the matter which was flowing to the outside parts returns to the nose, therefore it is lighter over the patient.
Capitol .xx.	It seems you've reached the end of the chapter (Capitol xx). Would you like me to help with anything else?
De reduccio de la eminencia del huel.	It looks like we're switching to a new topic.
Quan le huel emineys am la sua totalitat e no accideys en le vezement nocument ni diminuacio, lahoras cove que laxas le malaute, e aprop que·l segues, e aprop que pausas ventozas en le cervitz ses scarificacio e succa per bona succaccio; e aprop pausa sobre le huel liniment le qual sia fayt de acatra e aloe e enses e sarcocolla, e aprop strenh le emplaustre sobre le huel am motz polvils.	When the humors rise to their fullness and do not cause harm or diminution in the vessel, then it is necessary to let the patient relax, and to follow them, and to place ventilation tubes in the cervix without scarification and suction for good suction; and to place a liniment made of aloe, honey, and myrrh and sarcocolla on the humors; and to strengthen the plaster on the humors with powdered ingredients.
E la manieyra dels polvils es que prenguas draps de li leons motz, e quascun drap sia duplicat en quatre plecs; e fay de aquels motz.	And the method of making the powders is that you take lion's claws and crush them, and each powder should be folded in four folds.
E aprop pausa aquels la un sobre le autre segon la quantitat de la qual ha le huel necessitat.	And then place those on top of one another according to the quantity that the humors have needed.
