Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuqasim.
E lo tesaur de la tua curacio es que tu perforsses am tot engen que no sia consolidat segon la forma que foc al comensament.	And the treasure of your treatment is that you pierce through all that is not consolidated in the same way as it was at the beginning. (In other words, you don't try to close or constrict the wound, but rather allow it to heal naturally and make a new incision if necessary to promote proper healing.)
E aquesta operacio la qual havem dita, no es sino alcuna rectificacio de ehalixacrati que no retorna la forma del loc segon que foc denant.	And this operation that we have discussed is nothing but a correction of what has become misshapen and does not return to its original form as it was before. (In other words, the treatment is focused on restoring normalcy and functionality rather than trying to force a perfect closure or shape.)
Capitol .xiiii.	It seems that we have reached the end of the text! The conversation started with a discussion about an old medical technique for treating wounds, and it appears to be a medieval or ancient text on surgery. The style is reminiscent of Old Catalan or Latin.
De la cura de ehacrati le qual es fayt en la palpebra dejos.	The treatment of entropion, which is performed on the eyelid below.
Aquesta alxacrati la qual es fayta en la palpebra dejos, la qual es nompnada vertadierament alxacrati; e es de lu alcuna natural, autra accidental.	This entropion, which is made on the eyelid below, which is truly named entropion; and it is sometimes natural, sometimes accidental.
Mays accidental es fayta per plagua o per scissura o per cauteri o per autres semblantz.	More often accidental is caused by a blow or a cut or a burn or other similar things.
E la via de la operacio de lu es que tu prenguas una agula en la qual haga fil doble, e fiques aquela en la carn, e que la fassas passar del lacrimal de senestre entro al lacrimal dextre, entro que·l fil pervengua en las doas extremitatz de la carn.	And the way of the operation on it is that you take a needle in which the thread is double, and you put that into the flesh, and make it pass from the left lacrimal duct to the right lacrimal duct, so that the thread reaches both ends of the flesh.
E aprop exten la carn a las partidas desus am la agula e cus aquela am la agula, e inscideys am spatum ample.	And then you stretch the skin to the upper parts around it and cut along with the needle, and incise a spatula wide.
E donc si retorne la figura de la palpebre segon que cove, bo es; e sino, pren le ray e pausa aquel en la figura fenduda, e am aquel converteys la palpebra, e fen las doas fissuras en le latz de la palpebra dejos.	And so if the figure of the eyelid returns to its original shape, it is done; but if not, take the thread and place that in the split figure, and with that convert the eyelid, and close the two fissures on the underside of the lower eyelid.
E sian las extremitatz de las doas fissuras de dos angles de la inscizio, la qual has fayta entro que concurren, e sia de lor fayt angle entro que quan se congreguan sia fayta figura de lor.	And since the ends of the two fissures form two angles of the incision, which you have made while they are coming together, and since in their meeting point is formed the figure of them.
E aquesta figura es letra greca: la landa.	And this figure is Greek letter Lambda (λ).
E aprop osta la carn aquela per la quantitat que es le latz de lu agut dejos de lu, aquo que siec la palpebra.	And place the skin back in its original position, over the area that is the width of his eyelid from below.
E aprop ajusta las partz seperadas e cos aquelas am le fil de lana; e aprop cura aquelas am aquo que havem dit de las medicinas mollificativas e de las calguas entro que sia sanat.	And adjust the separate parts and sew them together with linen thread; and care for those in the way we have said, using soothing medicines and gentle compresses until they are healed.
E si alxacrati endeve per fissura o sutura o cauteri, lahoras cove que tu fendas am fissura plana sobre les pels de la palpebra segon que es precedit.	And if the wound is due to an incision or suture or cauterization, cover with a dressing that you have made as a flat incision over the skin of the eyelid, according to what has been established.
E aprop separa am la calgua entre doas labias segon que havem dit.	And place the compress between two lips, in the way we have said.
En la suma del sermo de la cura de alxacrati quan es desus o dejos, que corra en lu operacio, segon que es preparat de la forma de alxacrati, e aquela es en forma de motas diversitatz.	In the conclusion of the sermon on the cure for alxacrati when it is cut or below, let the operation flow in it, according to what was prepared from the form of alxacrati, and this is in the form of various shapes.
E le artifexs savi totz temps prepara engen en quascuna manieyra la qual es possibla a lu entro que fassa retornar la figura a la forma natural, o prop de aquela, e aquel malaute segon que a lu conveneys de la operacio e dels strumentz en las majors disposicios.	And the skilled craftsmen (or surgeons) always prepare everything in any way possible to him within so that he may restore the figure to its natural form, or close to it, and the patient, according to what is suitable for the operation and the instruments in the best conditions.
Capitol .xv.	It seems we've reached the end of a chapter (Capitol .xv) in an old medical text, likely from the 15th or 16th century, given the language and style.
De la adherencia de la palpebra am la conjunctiva o am la cornea.	From the adhesion of the eyelid to the conjunctiva or to the cornea.
Quan accideys aquesta consolidacio a motz homes enayssi que sia solidada la palpebra pus desus am le album del huel, e sia prohibida de la facilitat del movement e de las suas obras naturals, donc cove que tu entrometas la extramitat del ray dejos la palpebra, e eleva en sus aquela, o exten aquela am le unci.	When this consolidation occurs in old men, it is likely that the eyelid has become solidified at its upper part near the lacrimal gland, and its movement and natural functions are prohibited. Therefore, you should insert a small instrument behind the eyelid and lift or extend it towards the upper eyelid.
E aprop tu inscideys la adherencia am spatum subtil, le qual no sia am acuitat de las inscisios, habantz obtus un petit per so que·l malaute no sia inquietat deves la operacio, e remau le spatum que no ledesca le huel am la sua acuitat.	And then you should approach and cut the adhesion with a thin spatula, which is not sharp enough to cause discomfort to the patient. This way the patient will not be disturbed, and you can remove the spatula without touching the gland's sharp edge.
E sia la tua inscizio quays excorjan aquela adherencia am facilitat entro que sia retornada la palpebra segon la sua forma natural e que sia sanada tota la adherencia.	And so your incision should be such that it cuts through the adhesion easily, allowing the eyelid to return to its natural shape and for all the adhesion to be healed.
