Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim .
Quan le huel emineys am la sua totalitat e no accideys en le vezement nocument ni diminuacio, lahoras cove que laxas le malaute, e aprop que·l segues, e aprop que pausas ventozas en le cervitz ses scarificacio e succa per bona succaccio; e aprop pausa sobre le huel liniment le qual sia fayt de acatra e aloe e enses e sarcocolla, e aprop strenh le emplaustre sobre le huel am motz polvils.	When the hernia protrudes fully and there is no harm nor diminution in the testicles, then you should let the patient rest, and afterwards follow him up, and also apply bandages around his neck without any scarification or suction for good evacuation; and afterwards put on the hernia a liniment which has been made from acacia gum, aloe, incense and resin, and afterwards fix an emplastrum upon the hernia with some powder.
E la manieyra dels polvils es que prenguas draps de li leons motz, e quascun drap sia duplicat en quatre plecs; e fay de aquels motz.	And the way to make powder is that you should take lion's skin cloths cut into pieces, and every cloth be folded in four places; then grind those bits.
E aprop pausa aquels la un sobre le autre segon la quantitat de la qual ha le huel necessitat.	And afterwards put those one on top of the other depending on how much the hernia needs.
E aprop strenh sobre aquels am drap dur am fort strictura; e itera las ventosas am succio ses scarificacio; e aprop osta las ventosas e leyssa le huel streyt le dia e la nueyt.	And then bind those with a sturdy cloth firmly, and repeat the suction cups without scarification, and afterwards remove the cups and leave the hernia to be free during day and night.
Mays si entretant le liguament es mollificat, lahoras cove que sia mot streyt.	However, if in the meantime the ligament has softened, then it should be very tight.
E aprop osta le liament aprop le dia e la nueyt ayssi cum havem dit.	Then tie the bandage both day and night, as we have mentioned earlier.
E si vezes le huel ja esser redusit, bo es, e sino, lahoras itera le emplastre am les polvils e la strictura e las ventosas entro que sia sanat.	And if you see the wound has been reduced in size, good, and if not, then repeat the poultice with the powders, the compression, and the cupping until it is healed.
Capitol .xxi.	It seems that you have provided me with a chapter number or heading. Please let me know if there is anything specific you would like me to translate or explain from this text, as it will help guide my response!
De la inscizio de la eminencia de la tunica uvea.	This seems to be the title of another chapter or section in the medieval medical treatise, perhaps related to eye surgery. I am happy to provide further translation if you have specific lines you'd like me to work on!
Quan endeve disrupcio en la tunica uvea, e aprop es eminent e procezeys fora las palpebras ayssi cum un gra de rasim, e es orrazada la forma de home per aquo, e vols aquo inscidir, lahoras la operacio en lu es ayssi cum havem recomtat, que tu entrometas la agula en la razitz de la uvea de la partida dejos en la partida desus, e aprop met la agula autra en la qual sia fil doble de la part del lacrimal, e fay aquela penetrar e leyssa la primieyra agula segon la sua disposicio; e aprop inscideys le loc del fiel doble e leva am aquel la partida de la uvea en le circuit de la agula, e strenh aquela mot.	When there is a rupture in the choroid and it becomes prominent, forming like a grape stem with a man's face on it, and you wish to incise this, then the operation on him will be as we have described: insert one needle into the root of the choroid from below upwards, then place another needle where there is double tissue from the part near the lacrimal bone, and let this penetrate while letting go of the first needle according to its position. Then incise the location of the double tissue and lift up with it that portion of the choroid in a circular motion around the needle, and tighten it very firmly.
E aprop extratz la agula e pausa sobre le huel lana infusa en album de huou e leyssa entro que cayha le fil am la uva.	And then extract the needle and place it on a piece of wool soaked in hen's albumen and egg white, allowing the thread to fall with the drop.
E aprop cura le huel am aquo que conforte aquel entro que la plagua sia sanada.	Then treat the wound with something that comforts it until the plague is healed.
E alcunas veguadas aduna de tota partida am cercle de drap entro le huel ajuste eminencia gran, e aprop sia perforat am le spatum subtil que vengua al preon del huel, e corra la humiditat albuginea, e descen le huel e intra tantost.	And sometimes bring together small pieces of cloth from all sides with a circle to fit around the wound, then pierce it carefully with a thin spatula that goes into the depth of the wound, and let out the white moisture, lowering the wound and entering immediately.
E aprop strenh entro que sia sanat.	And then it will be strong until it is healed.
Capitol .xxii.	This indicates that this is the twenty-second chapter of the medieval medical treatise.
De curacio de alconati.	On the treatment of those who have been wounded.
Aquesta malautia que es apelada alconati no es sino sania la qual es ajustada en le huel semblant a aygua dessendent e no es aquela.	This ailment known as 'alconati' is merely gangrene, which resembles descending water and is not the genuine article." 
Mays la manieyra del obrar en ela es que fasses le malaute sezer sobre la sela aparelada e dreyta, e aprop pren le cap sieu en las tuas mas de doas partz e mau aquel entro que veias la sania pervenir a las partidas dejos, e aprop sia siccada e no descenda, e sia ostat le lum, e·l malaute veia las causas ayssi cum vezia.	Mays la manieyra del obrar en ela es que fasses le malaute sezer sobre la sela aparelada e dreyta, e aprop pren le cap sieu en las tuas mas de doas partz e mau aquel entro que veias la sania pervenir a las partidas dejos, e aprop sia siccada e no descenda, e sia ostat le lum, e·l malaute veia las causas ayssi cum vezia.
E si no descendra en jos, sapias que es aygua.	And if it does not move downward, know that it is water.
Mays si no es preparat le descendement a la sania am aquo que havem dit, lahoras fay le malaute sezer entre las tuas mas e aprop pren spatum subtil e fen am aquel sobre le pannicol cernent un petit deves la continuacio de la conjunctiva am la tunica cornea en la corona (entro al loc vuet), entro que sia fora-getada la sania.	However, if the path to recovery is not prepared as we have described, then make the patient lie between your arms and take a fine spatula; place it over the panniculus near the edge of the wound, connecting the conjunctiva with the tunica cornea at the crown (inside the hole), ensuring the healthy area is protected.
Donc cum es fora-getada, lahoras tu distilla en le huel aygua cauda en la qual has mesclat mel o aygua en la qual ja has bulit fenugrec e mel.	Once the healthy area is protected, you may then drip into the wound a healing water infused with honey or water in which you have boiled fenugreek and honey.
E aprop sia curat am las autras causas entro que sia sanat.	Then treat it with the other remedies until it is healed.
Capitol .xxii.	It seems that this may be the chapter number in your text, indicated as "Chapter 22". Do you have another sentence for me to translate?
De la curacio de la aygua descendent del huel.	Regarding the treatment of water descending from the navel.
Ja havem dit las specias de la aygua en la divisio e qual conveneys a perforar am sermo declarant, lahoras aquel segon la sanetat.	We have already mentioned the ingredients of the water in this section, and what needs to be pierced with a specific treatment method, depending on the health.
