Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E comensa en la seccio de la linha de .B. entro a la linha de .G. Donc cum la humiditat es evacuada, lahoras tu excoria aquela pel que conte aquela humiditat, e no leysses de aquela alcuna causa de tot, quar tropas veguadas retorna, si roman de aquela alcuna causa.	 Here's the translation of the given sentence:
E aprop submergeys coto en enguent egipciach, si es present, e sino, en aygua e sal; e umpleys am aquel la plagua e layssa aquel entro ad autra dia, quar am aquo corrodeys tot so que es romas de aquela pellicula.	 And immediately submerge the area in Egyptian ointment if available, and if not, in water with salt; fill it with that and let it remain until the next day, because with water you can dissolve everything that is rough on that layer.
E aprop itera sobre aquel coto am enguent egipciach segondament e tersament si indigeyses de lu, entro que·t comfides que no y haia romas alcuna causa de aquela pellicula; lahoras cura la plagua am enguent entro que sia sanada.	 And immediately apply Egyptian ointment to that area gently and repeatedly as needed until you are sure there is no roughness on that layer; then treat the wound with ointment until it is healed.
E si apostema conte nodi gras, lahoras tu inscideys aquel segon aquesta forma:	 And if the abscess contains fatty knots, then you should cut it in this manner:
am seccio havent forma de crotz, e geta oncis entre doas labias de la seccio e scorsa aquel de tota partida, e esforsa la tua vertut en extraccio de la tunica la qual conte aquel.	 with an incision shaped like a cross, and cut between the two lips of the incision and scrape it from all sides, and exert your skill in extracting the membrane that contains it.
Mays si a tu arceria fa contrarieta, lahoras fay aquo que yeu t’e recontat primieyrament.	 But if your archery causes difficulty, then do what I have told you previously.
E semblantment fay en le apostema lapificat de seccio e de curacio segon que a tu havem dit; e seccio sobre apostema lapificat es pus leugiera, quar es de pauc sanc e de pauca humiditat.	 Similarly, perform the incision and treatment on a hardened abscess as we have told you; an incision on a hardened abscess is easier because it has little blood and moisture.
E alcunas vetz so alcus de aquestz apostemas les quals so en le cap en alcus homes am los quals de tot no es humiditat; la qual causa es quar yeu inscindigui sobre un apostema en le cap de una femna vielha e atrobegui le apostema ayssi cum peyra sorda, aspra, blanqua, la qual no podia esser trinquada, e si a alcu fos am aquela percussit, plaguera aquel.	 And sometimes there are abscesses of this kind which are in the head of some men with whom there is no moisture; this happens because I once incised an abscess in the head of an old woman and found the abscess like dry, hard, white stone, which could not be pierced, and if someone were struck by it, they would suffer. ‌
Mays en les autres apostemas accidentz en le cap otra aquest no es aquest capitol, ayssi cum les apostemas que veno als caps dels enfantz e deves las razitz de las aurelhas, mays la seccio de aquestz totz sia seccio superficial.	 In the other types of boils that appear on the head, this chapter does not apply, such as the boils that come to the heads of children and are caused by the reasons of the ears, but the section of these should all be a superficial section.
E pausa la perforacio de aquels de la partida pus bassa de lor per so que sia alleujat le cos de la sania a las partidas pus bassas.	 And place the perforation of those at their lowest part so that the body is relieved of pus in its lower parts.
E aprop cura aquelas am aquo que conveneys ad aquel de curacio.	 Then cure them with water suitable for this type of treatment.
Capitol .xlii.	 Chapter 42
De seccio de scrophulas las quals accideyso en le col.	 On the incision of scrofula that occurs in the neck.
Motas veguadas endeveno aquestas apostemas en le colh e en las aysselhas e en les angonars; e alcunas veguadas accideyso en las autras partidas del cos.	 Often these boils appear in the neck and armpits and groins; sometimes they occur in other parts of the body.
E so aquelas que accideysso en le colh, e so motas que so engendradas entre lor, e tota scrofula de aquelas es dintz la sua tunica propria, e ayssi cum en les nodis e apostema del cap, ayssi cum havem recomtat.	 And those that occur in the neck, and many of which are generated between them, and all scrofula of these is within its own proper tunic, just as we have mentioned with the nodes and boils of the head.
E las specias de aquestas scrophulas son motas, quar de aquelas so alcunas lapideas, e de aquelas so que conteno humiditatz, e de aquelas so malignas las quals no obeseysso a curacio.	 And the types of these scrofula are many, for some of them are stony, and some contain moisture, and some are malignant and do not obey treatment.
Donc en aquela la qual tu vezes de bona disposicio en le Tocament, de la qual la color de aquo que es manifest es propda a la color de la codena, e es mauguda a tota partida, e no es annexsa am le nervi del colh, ni am las venas, ni am la arceria, e no es preonda, cove que tu inscidiscas aquela am siccio superficial de la partida desus a la partida dejos del cos de la linha de .G. entro la linha de .B., e scorja aquela de tota partida, e exten dos labias de la codena am onci, o am motz oncis si has necessitat de aquels, ayssi cum havem dit en las apostemas del cap, e extratz aquela petit a petit.	 Here's the translation of the given text:
E es mays cautela que no sia inscidida la vena o nervi.	 And it is of utmost importance that the vein or nerve not be cut.
E sia le spatum no mot agut, que no ajuste a tu la tua ma am inscizio, o que enquiete le malaute, e que inscidas aquo que no es necessari inscidir; quar si inscideysses vena o arceria e prohibeys tu de la tua operacio, lahoras pausa en la plagua vetriol trissat o autras polveras las quals ostan fluxs de sanc, e estrenh la plagua, e layssa aquel entro que·s repausa la acuitat de la apostema e sia mollificada la plagua e comense esser poyrida.	 And let the scalpel not be too sharp, so that it does not harm your hand with a cut, or disturb the patient, and cut only what is necessary to be cut; for if you were to cut a vein or artery and thus prohibit yourself from continuing your operation, then apply to the wound powdered vitriol or other powders which stop bleeding, tighten the wound, leave it alone until the sharpness of the abscess subsides, soften the wound, and allow it to begin to fester.
Quan le sanc es abscindit.	 When the blood is released.
Donc retorna a la tua operacio entro que l’aias complida.	 Therefore, return to your operation until you have completed it.
E aprop inquireys am le tieu dit indic si es romas alcuna causa de las autras petitas scrophulas, donc inscideys aquelas e munda aquelas.	 And then ask with your finger if there is any other cause of the other small pustules, so cut and clean those as well.
