Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E si no catz, lahoras tu itera la subfumiguacio motas vetz, e abstengua le malaute de beure, e mange causas saladas e alhs, e no begua aygua, e ayssi necessari es que am aquest regiment sia fora-getada.	 And if the cat does not work, then you should repeat the fumigation many times, and make the patient abstain from drinking, and have them eat salty foods and almonds, and not drink water, and it is necessary that with this regimen, the illness be forgotten.
E aquesta es la forma del instrument am le qual es trayta sancguisugua del guolayro quan es vista; e es semblant a forceps ayssi cum vezes, sino quar es en lu alcuna curvitat:	 And this is the form of the instrument with which blood is drawn from the goiter when it is seen; and it is similar to forceps as you see, except that in it there is some curvature.
le qual sia mesa al guolayro, e la extremitat de lu es semblant a bec de ciconia, que es guanta, en la qual es aspretat de lima, per so quar, quan comprem alcuna causa, aquela no leyssa.	 which should be placed on the goiter, and its extremity is similar to the beak of a stork, which is blunt, and in which there are marks made with a file, so that when we press any part, it does not let go.
Capitol .xl.	 Chapter 40.
En le qual es la suma del sermo en apercio de apostemas e en seccio de lor.	 In which is the summary of the discussion on abscesses and their incision.
Les apostemas so motas specias, de motas manieyras, segon que ve rememoracio de lor, de quascuna en aquest libre.	 Abscesses are many things, of many kinds, according to what is remembered about them, each one in this book.
E so diversas en perforacio e seccio de lor per doas manieyras, de las quals la una es per la specia de apostemas en si meteys; e per aquo que comprem de las humiditatz.	 And they are diverse in their perforation and incision, which is done in two ways: one according to the kind of abscess itself; and the other according to what we understand about the humors.
E la segonda manieyra es prop les locs en les quals accideys del cos, quar le apostema accident en le cap es autra de la apostema accident en le cul; e le apostema en le loc carnos accident es autra del apostema accident en junctura; e a quascun de lor es son juguament per operacio.	 And the second method is specifically for the places in the body where the abscess occurs, because an abscess occurring on the head is different from one occurring on the buttocks; and an abscess occurring on a fleshy part is different from one occurring on a joint; and each of them has its own treatment depending on the location.
E mays de apostemas so alcunas las quals cove que no sian perforadas sino aprop maturacio de la sania en aquels o compliment de lor.	 And there are some abscesses that should not be punctured until the pus within them has matured or their contents have been fully developed.
So autras apostemas les quals cove que sian traucatz quan son cruzes, e no son maturatz segon lor compliment, ayssi cum apostemas que son propdas a las juncturas, quar apostema quan ve prop junctura, lo esser de lu es prolonguat entro que·s poyreys aquo que es en le circuit de lu, e fort leu son corromputz les liamentz o les nervis de aquela junctura, per que es fayta causa de contraccio de aquel membre; o es apostema prop de membre principal, e si tu tardas la perforacio de lu entro sia madurat nosira al membre principal; o es prop le cul, donc perfora aque no-madurat; e no cove que·l perforas cru, de no-complida degestio, sino aquel que es prop del cul, per so que no poyresca le preon de lu e sia elonguat a las partidas dedintz del cul, e sia fayta fistula, o que sia fayt en le terme de lu que no sia sanat.	 Other abscesses should be punctured while they are still fresh and not fully developed, such as those near the joints. For when an abscess is near a joint, its nature is prolonged until it can reach something in its vicinity, and quickly the ligaments or nerves of that joint become corrupted, which causes contraction of that limb; or if it is near a main limb, and you delay puncturing it until it has matured, it will spread to the main limb; or if it is near the buttocks, then puncture it while it is not yet mature. Do not puncture it when it is raw and unripe, except for those near the buttocks, so that its contents do not spread and become elongated into the inner parts of the buttocks, forming a fistula or causing something at the edge of it to not heal.
Mays cove que tu sapias la hora de la perforacio de la apostema, e aysso es quan es maturat.	 "But know that the time of the perforation of the abscess is when it has matured.
E sapias que es madurat quan es la cedacio de la dolor e la cessacio de la febre, e aprop la diminucio de la rogor e de la pulsacio, e la acuitat del cap del apostema, e les autres senhals.	 "And know that it is mature when there is a decrease in pain and fever, as well as a reduction in swelling and pulse, and the sharpness of the abscess head, and other signs.
E quar cove que sapias la perforacio cazer en le loc pus dejos del apostema e de pus venient de curacio de la eminencia.	 "And it is important to know that the perforation should be made below the abscess and in the place where pus comes out from the treatment of the swelling.
E perforacio tostemps sia per le lonc de la carn o del cors, si las apostemas son en las partidas de las mas o dels pes, e en loc dels lacertz, de las cordas dels nervis, de las arcerias; e, al derier, en totz locs enguals en les quals no es reflecio; quar en aquels que so reflectitz, usa de perforacio segon aquel membre.	 "And the incision should always be made along the length of the flesh or body, if the abscesses are in the areas of the hands or feet, and in places of tendons, ligaments, arteries; and finally, in all places except those that reflect; because in the reflected ones, use incisions according to that member.
Mays quan le apostema es en loc carnos, lahoras miels es que leysses la perforacio de lu entro que sia confermada la digestio de lu segon compliment, ayssi quo havem dit; quar si tu perforas aquel denant aquo, es prolonguat le cors del poyre de lu e de mota sordicia, e fort leu las labias de lu so enduradas e la profunditat de lu.	 "But when the abscess is in a fleshy place, it is better to leave the incision open until its digestion is confirmed according to its course, as we have said; because if you close it before that, the body of the pus and much filth are prolonged, and strongly adhere the lips of it hardened and its depth.
Mays alcus apostemas so perforatz segon la latitut de la carn o del cos deves la necessitat, o segon aquo del qual lo membre indigeys.	 But some abscesses are pierced according to the thickness of the flesh or the body, depending on necessity or according to what the member requires.
E cove que administres petita perforacio , e·n les apostemas grans gran perforacio e ampla o motas seccios segon la diversitat de la grandesa dels apostemas.	 And you should administer a small perforation in the case of large abscesses, and make a wide or multiple incisions according to the size of the abscesses.
E autras so dels apostemas en les quals cove que la codena sia conquavada e sia encidida, quan es fayta ayssi quo pan e fayta es en terme que ja stigua, ayssi cum aquel que accideys en trops de dubelec e de bubos.	 And others are of the abscesses in which it is necessary for the blade to be concave and incised, when it is made thus like a piece of bread and is done in time so that it may scab, as is done in cases of double boils and buboes.
