Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
De cauterizacio de plauresi.	 Of the Cautery of Pleurisy
Diyssero les antics cauteri de las razitz de aristologia a plauresi frega segon aquesta manieyra esser fazedor, e es aquest que tu prenguas de las razitz de aristologia longa secca una razit pun longua que es trobada, e sia de la grossetut del dit.	 The ancients used to say that the cautery of the pleura caused by cold humors should be done in this manner: take a long, dry reed from the family of rushes, one that is pointed and thin, like the size of a finger.
E aprop submergeys aquela en oli e eysen aquela al foc, e aprop cauteriza per un cauteri en aquel loc le qual es entre la continuacio de la furcula am le col; e am dos cauteris petitz dejos guidazi, un pauc declinans a la partida que es dejus la barba, e am dos cauteris en aquo que es declinant entre la quinta costa e la cizena, declinant un pauc a las partidas detras; e am autre cauteri en le mieg loc del pietz; et am autre sobre l’estomac, et am tres cauteris de las partidas detras; et am un cauteri en aquel loc le qual es entre las dos spallas, e am dos cauteris dels dos latz del pietz, dejos le cauteri le qual es entre doas spallas.	 And then submerge that (the area) in oil and heat it over the fire, and then cauterize that place with a cautery between the continuation of the clavicle and the neck; and with two small cauteries below, one slightly inclined towards the area under the chin, and with two cauteries on the area that is slightly inclined between the fifth rib and the twelfth, inclined a little towards the back areas; and with another cautery in the middle of the foot; and with another on the stomach, and with three cauteries in the back areas; and with one cautery in the place that is between the two shoulders, and with two cauteries on the sides of the feet, below the cautery that is between the two shoulders.
E no cove que compremas la tua ma am le cauteri, ans sia en le manifest de la codena en obra.	 And it should not be that you grasp the cautery with your hand, but rather it should be in the open area of the sheath in plain view.
E ja diyssero alscus antics que so alscus dels homes les quals uson de cauteri de ferr semblant a ray e igneysso aquel, e meto aquel en aquel loc le qual es entre las costas, entro que pervenguam am aquel ad aquel apostema e sia foragetada sania, ayssi cum havem dit en l’apostema del fietge.	 And some ancient ones said that some of the men who use an iron cautery similar to a ray and fiery in that area, and they put it in that place which is between the ribs, until it reaches with that to that abscess and the pus is expelled, as we have said about the abscess of the foot.
Mays en aquesta perforacio am cauteri no es ses temor, quar hu mor tantost ho accideys en le loc fistula a la qual no es sanacio.	 In this perforation with a cautery, there is fear because one can die immediately if it happens in the place of a fistula that does not heal.
Capitol .xxx.	 Chapter 30.
De la cauterizacio de la melsa.	 On the cauterization of the spleen.
Quan tu curas la malautia de la melsa am aquo que havem dit de la curacio en la divisio e no confereys la tua curacio, lahoras cauteri en lu es segon tres manieras, las quals totas son dreyturieras, de las quals la una es que fassas tres cauteris o quatre linhan segon la longitut de la melsa segon la figura dels cauteris del fietge, la figura dels quals ha precedit.	 When you treat the illness of the spleen with the water we have mentioned in the treatment section and your treatment does not work, then cauterize it according to three methods, all of which are correct. One of these is that you should make three or four cautery marks along the length of the spleen, following the pattern of the cautery marks on the liver, whose figure has been shown previously.
E sia entre quascun cauteri la grossetut d’un dit o un pauc mes, e la manieyra del cauteri sia la manieyra la qual havem dita en le cauteri del fietge engualment.	 And let there be a distance between each cautery mark of about the thickness of a finger or slightly more, and the method of cauterization should be the same as we have said for the liver, likewise.
E no compremas la tua ma am le cauteri; e le malaute sia eves sobre lo sieu dos.	 And do not press your hand with the cautery; and let the patient be lying on their back.
E es autra manieyra de cauterizar, so es que tu igniscas le cauteri haventz dos vertimentz, la qual causa havem dita en le capitol de dislocacio del muscle, e elava la codena la qual es en le endreyt de la melsa la hon perve le jazer del malaute sinistre.	 And another method of cauterization is that you heat the cautery with two outpourings, which we have mentioned in the chapter on dislocation of the muscle, and lift the rib that is located on the left side of the spleen where the patient is lying.
E sia la tua elevacio am la qual elevas la codena segon la longuesa del cors, per que sian faytz cauteris segon la latitut del cos.	 Here's a possible translation of the sentence:
E aprop entromet les dos vernimentz, ignitz mot, en aquel entro que am aquels penetres la codena de la autra part.	 And then insert both needles, carefully, into that space where with those you will penetrate the vein of the other part.
E aprop extrayt le cauteri; e donc son faytz quatre cauteris.	 And then remove the cautery; and thus four cauteries have been made.
E si voys, cauteriza am cauteri havent tres vernimentz.	 And if you see [that there are still issues], cauterize again with a cautery having three needles.
E aprop tu cura le cauteri pus que aia laysat de getar brac per trops jorns, quar mays es comferent que las autras causas precedentz en la curacio.	 And then you care for the cauteries because they have been in place for too many days, for it is more convenient than the other previously mentioned causes of the treatment.
Capitol .xxxi.	 Chapter .31
De cauterizacio de ydropici.	 On the Cauterization of Dropsy Patients
Cauteri no catz en ydropici sino en alcinte3 propriament.	 Do not perform cautery on dropsy patients, but rather on those who are properly dried out.
Quan tu curas le ydropic am las manieyras de curacio las quals havem ditas en la divisio e no confereys la tua curacio, lahoras cove que aquel cauterizes am quatre cauteris en le cercuit del embelic e am un cauteri sobre l’estomac, e am autre cauteri sobre le fietge, e am autre cauteri sobre la melsa, e am dos cauteris entre les spondils del dos, e un cauteri en lo dreyt del pietz, e am autre cauteri sobre l’estomac.	 When you care for the dropsy patient using the methods of treatment that we have described in the division, and your treatment does not work, then it is necessary that he be cauterized with four cauteries around the navel, and one cautery on the stomach, and another on the spleen, and another on the liver, and two cauteries between the vertebrae of the back, and one cautery on the right foot, and another cautery on the stomach.
E la quantitat de la profunditat del cauteri sia propdana a la spicitut de la codena.	 And let the depth of the cauterization be appropriate to the thickness of the vein.
E aprop layssa le cauteri ubert per so que gete brac per lonc temps.	 And then lay down the open cautery so that you may hold the arm for a long time.
E no evacuas le malaute de curacio aprop le cauteri am aquo que cove per que sian agreguadas a lu doas entencios, e sira festinada a lu am ajutori sanacio.	 And do not evacuate the patient of their treatment immediately after cautery with the water that is needed so that two intentions are added to them, and then quickly help them with healing aid.
La forma del cauteri am lo qual es cauterizat lo ventre sia clavilh segon que la forma de aquel es desus precedent, e es aquel am le qual es cauterizat le dos sia olivar segon qu’es precedent a la sua forma.	 The shape of the cautery with which the stomach is cauterized should be pointed like the one mentioned before, and it should be oval in shape for cauterizing the back as described previously.
