Praefatio.	Foreword.
Deinde collige ungulam cum uncino paucae duplationis, et extende eam ad superiora.	Then collect the nail with a pair of forceps of little duplication, and extend it to the upper parts.
Deinde accipe acum, et intromitte in eam pilum ex pilis equi, et bouis, aut uaccae: et sit filum forte, et duplica extremitatem acus parumper, et fige eam in medio ungulae: et penetra eam cum acu, et liga cum filo ungulam, et extende eam ad superiora: et excoria cum pilo latus ungulae quod sequitur pupillam, ac si tu serres eam cum pilo usque ad postreimnum eius.	Then take a needle, and insert into it a horsehair or ox hair, or of a goat: and let the thread be strong, and double the end of the needle for a short while, and fix it in the middle of the nail: and penetrate it with the needle, and tie with the thread the nail, and extend it to the upper parts: and scrape with the needle the side of the nail that follows the pupil, as if you would serrate it with the needle up to its posterior.
Deinde incide residuum in radice lachrymalis cum spatumili subtili, aut cum forficibus paruis: et dimitte carnem lachrymalis naturalem, ut non accidat ex incisione eius cursus lachrymarum assiduus.	Then cut the remainder at the root of the tear duct with a subtle spatula, or with small forceps: and leave the natural flesh of the tear duct, so that it does not happen from the incision that the flow of tears is continuous.
Et quandoque extenditur ungula cum uncino solo: aut cum filo, sicut diximus.	And when the nail is extended with a single forceps: or with a thread, as we have said.
Deinde excoriatur cum spatumili leni, cuius haec est forma.	Then it is scraped with a gentle spatula, which has this shape.
Et caue, ne tangat spatumile tunicam corneam, et accidat in ea ruptura, et perforetur pupilla.	And beware, lest the spatula touches the corneal tunic, and a rupture occurs in it, and the pupil is perforated.
Deinde post incisionem, proice in oculum aliquid salis contriti, aut ex sief facto ex ziniar, et dimitte ipsum usque ad diem alium.	Then after the incision, introduce into the eye something salty and ground, or made from zinc, and leave it until another day.
Deinde cura ipsum cum eo quod oportet, usquequo sanetur.	Then treat it with what is necessary until it is healed.
Quod si ungula est non neruosa, et non potes intromittere in eam acum, neque figitur in ea uncinus, tunc multotiens curatur haec species ungulae cum medicinis, et sanatur sicut narraui in diuisione.	What if the nail is not nervy, and you cannot insert a needle into it, nor is it fastened with a hook, then this type of nail is often treated with medicines, and healed as I described in the division.
Quod si uis incidere eam, tunc aperi oculum infirmi, et accipe spatumile subtile, lene, debilis acuitatis, secundum hanc formam.	What if you wish to incise it, then open the eye of the sick person, and take a subtle, gentle, weak, and precise spatula, according to this shape.
Et rade ungulam desuper rasione cum subtilitate.	And scrape the nail down from above with subtlety.
Quod si uides quod ipsa rarificatur et confringitur, et imprimit in eam rasio, tunc distilla ex hora tua in oculum ex sief facto ex ziniar, aut ex sief rubeo, aut sale trito: et opila oculum usque ad diem alium.	If you see that it is rarified and confringed, and an impression is made on it by the rasp, then distill it from hour to hour in the eye, whether it be from a fact of sinew or from a fact of redness or from trite salt: and apply an ointment to the eye until another day.
Deinde itera super ipsam operationem, donec remoueatur totum eius.	Then repeat the operation over it, until all of it is removed.
Nisi contrarium sit tibi in oculo apostema calidum: tunc enim dimitte ipsam, et cura apostema, donec sanetur.	Unless there is a warm aposteme in your eye: then indeed leave it, and treat the aposteme, until it heals.
Deinde itera operationem super ipsam cum rasione, donec sanetur.	Then repeat the operation over it with the rasp, until it heals.
Eminentia autem carnis lachrymalis, si nocet in oculo nocumento magno, suspendatur cum uncino, et incide ex ea partem eius: et non ultimes incisionem, ut non accidat cursus lachrymarum.	However, the prominence of the tear-producing flesh, if it causes great harm in the eye, should be suspended with a hook, and an incision should be made from that part of it: and not the last incision, so that the flow of tears does not occur.
Deinde stilla in lachrymale sief rubeum, aut factum ex ziniari, donec sanetur.	Then apply a collyrium to the tear-producing [area] with redness from sinew, or made from zinc, until it heals.
¶ De incisione Alguardenic, et carne nata in oculo.	On the incision of Alguardenic, and flesh born in the eye.
Caput XVII.	Chapter 17.
Nascitur quandoque in quibusdam oculis hominum caro rubea composita, uel superposita, donec cooperit pupillam, aut appropinquat, aut stringit super palpebras, et fortasse conuertit palpebras ad exteriora: et assimilatur rosae balaustinae.	There is born sometimes in certain eyes of men a red flesh, composed or superimposed, until it covers the pupil, or approaches, or presses on the eyelids, and perhaps turns the eyelids outward: and it resembles a rose-like pustule.
Et operatio in ea etiam est, ut ponat infirmus caput suum in sinu tuo.	And the operation for this is also to place the weak head on your lap.
Deinde aperi oculos eius, et collige illam carnem totam cum uncinis conuenientibus ad illud: et tene illud cum forcipe uno, aut gesti.	Then open its eyes, and gather all that flesh with suitable hooks for that: and hold it with one forceps, or carry it.
Deinde incide carnem in primis, donec finiatur totum eius cum incisorio.	Then cut the flesh first, until everything of it is finished with an incision.
Et caue ab oculo, ut non laedas ipsum apud operationem: et sit incisio tua qua ipsam incidis, aut cum spatumili, quod narrauimus in incisione ungulae: aut cum forficibus paruis, cum quibus colligitur asebel, secundum quod ueniet forma eius post hoc capitulum.	And be careful not to harm the eye itself during the operation: and let your incision be such that you cut with it, or with a spatula, which we described in the incision of the nail: or with small forceps, with which you collect the pus, according to what will be its form after this chapter.
Cum ergo completur incisio tua, et remouetur tota alguardenici, tunc imple oculum ex sale contrito: aut distilla in eum puluerem rubeum, et similia illi ex medicinis corrosiuis: et pone super oculum deforis cottum cum albugine oui: ut securetur ab apostemate calido.	When your incision is complete and the entire gum is removed, then fill the eye with a powder made from rubbed crocus, or distill into it a reddish powder, and apply similar remedies that are corrosive medicines. And put over the eye a linen cloth soaked in albumen water, so that it may be secured from a hot aposteme.
Quod si remanet ex alguardenici aliquid, et dominatur tibi sanguis calidus, et times apostema calidum: tunc dimitte oculum, et cura ipsum cum eo quod sedat apostema.	If something remains from the gum and hot blood dominates you, and a hot aposteme threatens: then leave the eye alone and treat it with what soothes the aposteme.
Deinde itera super ipsum cum operatione, donec sanetur.	Then repeat over it with the treatment, until it is healed.
Et similiter fac cum carne addita quae accidit in oculo ex hac specie.	And do similarly with the flesh that is added to the eye from this kind.
Verumtamen oportet, ut alienes curationem omnis oculi debilis ex uia naturali, aut ex uia accidentali, operando cum ferro: et non intromittas manum tuam in aliqua harum operationum, donec uideas, quod illud membrum est tolerans illam operationem.	However, it is necessary that you avoid weakening the entire eye by natural or accidental causes, while operating with iron; and do not introduce your hand into any of these operations until you are aware that the member is tolerant of that operation.
¶ De collectione Sebel ex oculo.	On collecting discharge from the eye.
Caput XVIII.	Chapter 18.
Sebel sunt uenae rubeae quae texuntur super oculum, et prohibent uisui operationem suam: et debilitant oculum cum longitudine dierum.	Discharges are reddish veins that gather above the eye and hinder its natural function; and they weaken the eye over time.
