Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E si cauterizas am gran cauteri sobre alquatin, es mays derier en juvament.	And if you cauterize with a large cautery on anything, it is better to use it sparingly.
Capitol .xxxvi.	Chapter 36
De cauterizacio de fistolas que son faytas en la natura derie en las partidas de lu.	Regarding the cauterization of fistulas that are formed in nature between their parts.
Quan la natura no obeziys a la obra la qual havem recomtada en son loc, e·l pacient es espaventat per aquo, sia sanat am cauteri.	When nature does not comply with the work that we have recommended in its place, and the patient is frightened by that, then heal with cauterization.
Donc quan ad alcun ve fistola en la natura derier, e es antiquada, corro sania de lu e humiditatz corrompudas, e donc aquo que es pus digne que cove es que proes aquela am tenta subtil, e aprop conoys la quantitat de la profunditat de lu am la devant dita tenta.	When there is an old fistula in the natural back, and it is filled with pus and corrupt humors, then that which is pushed through it should be thin and subtle, and you should know the depth of it from the front.
Aprop igneys le cauteri que es semblant a ray.	Then use a cautery that resembles a ray.
E aprop met aquel cauteri ignit en aquesta fistula, e segon la quantitat en la qual intrec la tenta.	And then put that cautery in this fistula, and according to the quantity in which you inserted the tent.
E itera sobre aquela le cauteri entro que sian comburitz aquels cors corrumputz tost una veguada o dos o tres, segon la quantitat de la tua necessitat.	And repeat over that with the cautery until those corrupted bodies are burned away in one or two or three days, according to your need.
E guarda te de combustio de nervi e de vena; o si fistula va al cors de la vesica o al cors del budel, lahoras guarda te de totz aquels locz; e no fassas aquo sino quan la fistula es en loc carnos e cogitas que no es penetrant.	And be careful of the burning of nerves and veins; or if the fistula goes to the core of the bladder or the core of the intestine, then be careful of all those places; and do not do that unless the fistula is in a fleshy place and you think it is not penetrating.
E aprop cura le loc entro que sia sanat.	And then heal the place where it was cured.
E si le loc es sigillat, e so abscindidas de lu las materias, e roman ayssi per lonc temps, lahoras sapias que ja es curat entierament.	And if the place is sealed, and the matters are removed from it, and they remain there for a long time, then you will know that it is completely cured.
E si las materias no so de lu ostadas, lahoras sapias que es penetrant o en le preon de lu os corromput, o cays aquo de aquelas causas de las quals vindra rememoracio en son loc.	If the materials are not from that place, then know that it is penetrating or corrupting the bones, or that is one of those causes from which remembrance will come in its location.
Capitol .xxxvii.	Chapter 37:
De cauterizacio dels ronhos.	On the cauterization of the ears.
Quan en les ronhos endeve dolor per freg o per grossa ventozitat, e per aysso le coyt del malaute es amermat, lahoras cove que cauterizes aquel sobre les ronhos am cauteri sobre quascun ronho am cauteri clavilh del qual precesic la rememoracio.	When there is pain in the ears from cold or from thick wind, and the patient's mouth is closed, then cautiously apply a pointed cautery to each ear, using a sharp needle for cauterization.
E fort leu cauterizam am le segon un petit dejos, per que vindran tres cauteris liniatz, e donc siran mays deriers en juvament.	And if you cauterize too much, then wait a short time before applying the second one, so that three lines of cauterization will come, and they will be more effective in healing.
Capitol .xxxviii.	Chapter 38:
De cauterizacio de la vesica.	On the cauterization of the bladder.
Quan accideys en la vesica debelitat e mollificacio per freg e per humiditatz ayssi que·l malaute la urina no retengua, lahoras cauteriza aquel en la partida pus dejos sobre la vesiqua, la hon comensan les pels del pentenilh, e cauteriza am un cauteri en la partida dreyta, e am autre en la senestra de lu.	When an injury occurs in the bladder due to cold and moisture, and the patient cannot hold urine, then apply a pointed cautery to the middle part of the bladder, using the needle as if it were a pen, and cauterize with one pointed cautery in the center and another on the side.
E sia la longitut de quascun cauteri segon la cantitat dels not del pous; e cauteriza aquel am cauteri en la partida pus bassa del dos, o am dos cauteris si es necessitat.	And the length of each cautery should be according to the thickness of the foot; and cauterize that pointed cautery on the lowest part of the back, or with two cauteries if necessary.
E sia cauteri clavilh segon que es procesit.	And use the hammer according to what is appropriate.
Capitol .xxxix.	Chapter 39.
De cauterizacio de la mayra.	Of cauterization of the groin.
Quan veno en la mayra freg e humiditatz, e per aysso es prohibida enpreignacio, e son corrompudas las mestruas de lu, e es tardada la provocacio de lor, e accideys dolor deves le haveniment de lor, lahoras cove que·l loc sia cauterizat am tres cauteris en le circuit del ombelic, ayssi cum havem dit en le cauteri de la vesica; e am cauteri sobre le loc pus dejos del dos, o am dos cauteris, e sia le cauteri clavilh.	When there is a bruise and moisture in the groin, and it is forbidden to press on it, and the menstruation is corrupted, and the provocation of them is delayed, and they suffer from pain due to their presence, then it is recommended that this area be cauterized with three cauteries around the navel, as we have said in the cauterization of the bladder; and with a pointed cautery on the lower part of the back, or with two cauteries, and use the hammer.
Capitol .xl.	Chapter 40.
De cauterizacio de la dislocacio de l’anqua.	Of cauterization of the dislocation of the elbow.
Quan humiditatz moucozas so efundudas a la partida de la anqua, e so faytas causas del yssiment del sieu loc, e senhal de lu es que la coyssa es prolonguada sobre l’autre quan so comparadas entre lor.	When moisture accumulates in the joint of the elbow, and it is caused by the inflammation of its area, and it is stretched out over the other when they are compared with each other.
E le loc de la dislocacio es atrobat en lu quays boyt.	And the location of the dislocation is in the place where it hurts.
Adonc cove que cauterizas le malaute sobre la partida de la anqua de lu am cauteri a sercle semblant, pus que tu auras senhat am tenta en le cercuit de la partida ayssi cum es revolguda, e per so que la partida caia el mieg loc del cercle.	Then apply the pointed cautery to the part of the body where it hurts, similar to how you would use a tent in the circumference of the part, and so that the part falls into the middle of the circle.
E sia le cauteri del qual precedit la forma en la cauterizacio del estomac.	And let the pointed cautery be in the form of the stomach cautery.
E si aquest cauteri no es a tu present, lahoras cauteriza aquel am tres cauteris am cauteri olivar gran.	And if this pointed cautery is not available to you, then use three pointed cautery tools made of large olive wood.
