Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
Mays quan es curada am aquo que havem dit en la divisio, e no comfereys la tua curacio, e eyssament ja vezes que apostema caut ja es ostat de lu e es subtil, lahoras cove que tu inscidas aquela que es agreguadas redonda; e si es ad aquela longitut, e es sanguina, de fusca color o de negre, e no es a lu centiment, lahoras cove que tu temtes la inscizio de lu, quar en aquela es temor sobre le malaute.	When the disease is cured by the method we mentioned earlier, and you do not compare your treatment, and if you have already seen that the abscess has been removed from there and is thin, then you should incise the part that is rounded; and if it is at a certain length, and is bloody, of dark color or black, and is not at the center, then you should incise the beginning of it, where the patient feels pain.
E quan tu vezes aquela segon la manieyra que yeu he dita de la sua blancor e longuesa, que tu fassas sezer le malaute e premas la lengua de lu am instrument del qual procesic la sua forma e aprop fica le onci en la nuva, e tira aquela en jos e inscideys aquela am un de dos instrumentz les quals e ditz en la inscizio de dos mellas.	And when you see that the second part is white and long, then you should examine the patient and take the tongue of it with an instrument that processes its shape and place the probe in the new one, and pull that down and incise it with one of two instruments which are called in the beginning of two needles.
E cove que no inscidas aquela sino aquo que es ajustat sobre le terme natural ses addicio, quar si tu inscides de lu mays, lediyras le sieu parlar.	And do not pierce that, but rather what is adjusted to the natural end of its addition, because if you pierce it more, you will cause it to speak.
E aprop la inscizio, usa de aquo le qual havem recomtat en la inscizio de dos mellas, e cura aquela entro que sia sanat.	And then, use what we have recommended for the incision of two girls, and cure that within which it is healed.
Mays si era le malaute espaventat per la inscizio de lu, cove que use de engen en la cauterizacio de lu ses temor, e la manieyra del cauteri en lu no es sino am aygua aguda, e es que tu pauses le cap del malaute en le tieu se, e aprop prem la lengua de lu am le instrument le qual havem dit, e aprop pren de l’aygua la qual havem dita en le capitol de cauterizacio, e comfeys am aquela caus viva, e pausa aquela no spessa ni subtil, e de aquela omple la concavitat de l’estrument del qual aquesta es la forma:	But if the patient was frightened by the incision of that, then use what is used in the cauterization of that, and the manner of the cautery in it is not other than sharp water, and you should place the head of the patient in your hand, and take the tongue of that with the instrument we have mentioned, and take the water which we have mentioned in the chapter on cauterization, and comfort that living cause, and do not press too hard or too subtly, and from there fill the hollow of the instrument which has this form:
Sia la extramitat de lu conquavitat en la qual sia pausada la medicina ayssi cum la conquavitat de culher de ray, e pausa le strument am la medicina sobre la vula, e·l malaute jagua sobre le sieu latz per so que corro saliva o musellage de la boca de aquel per la intrinscequa medicina, per so que no deyssenda de aquela deguna causa sobre le golayro de lu e que ledesca aquel.	And the extrusion of that should be in the cavity where the medicine is placed with the concavity of a spoon, and place the instrument over the medicine, and the patient should lean on their side so that saliva or mucus from the mouth of that enters through the intrinsic medicine, so that no other cause remains in the groove of that and that it does not descend from that.
E aprop te la tua ma am la medicina, e exprem aquela sobre la uvula per l’espazi de miega hora entro que vegas aquela esser denegrada e sedada per la mordicacio de la medicina.	And then place your hand on the medicine and express it onto the uvula for the span of an hour until that which is denigrated and sedated by the bite of the medicine enters.
E si vols, prengues coto e envolopes aquel sobre la extremitat del ray, e submergeys le coto en la medicina, e entrometas le ray am le coto en una canula de sobre entro que·l coto adheresca en aquela canula, e fay aquo tantas vetz entro que consiegues aquo que vols de la cauterizacio de la uva, e aprop leyssa aquela quar ela se seccara e cayra aprop tres dias o quatre.	And if you wish, take a piece of cloth and wrap that around the end of the needle, and immerse the cloth in the medicine, and insert the needle into the cloth until the cloth adheres to that needle, and do this as many times as you want from the cauterization of the grape, and then leave it where it will dry and fall off in three days or four.
E si indigeysses que iteras la medicina, itera aquela, e aprop la cauterizacio abstergeys en le circuit de la uva am coto enbegut en boder, e mondifica am aquel aquo que es en le circuit de lu de la medicina, e sia lavat am aygua frega, e sia curat deforo am embrocacio, e dedintz am guarguarismes entro que sia sanat.	And if you need to repeat the medicine, repeat that, and then clean the cauterization around the grape and around the needle in a circular manner with a border, and modify what is inside the circle of the medicine, and wash it with cold water, and cure it with fomentation, and give the patient garglings until it is healed.
E aquesta especia de curacio es pus salva que inscizio e pus long de temor.	And this method of treatment is safer than others and longer lasting.
Alcunas veguadas es curada la uvuola am aquo que es pus subtil que cauteri e inscizio, quar es curat am subfumigacio en aquesta manieyra: recipe calament, ysop, origua, ruda, scicados arabic, camamilla, broyda e semblant ad aquels de las erbas, e ajusta totas aquelas causas, o alcunas de lor, en una ola, e sian submergidas am vi agre, e bulhan; e la ola sia be lutada am lut decentment, e sia en le mieg loc de la ola un trauc, sobre le qual sia pausat un instrument conquau de aram segon aquesta manieyra; sia fayt de argent o de aram.	Some wounds are cured with a substance that is more subtle than cauterization and incision, which is cured by sublimation in this manner: take chamomile, sage, origanum, rue, scissored Arabic, camomilla, broyda, and similar herbs to those of the herbs, and adjust all these causes or some of them in a bowl, and immerse them in hot water and bulge; and the bowl should be well washed with decent lye, and there should be a trough above the bowl where an instrument made of copper according to this manner can be placed.
E sia entromesa la extremitat en la boca del malaute entro que la vapor poge a la uvula sobre la quanula, entro que la uvula sia mot ofuscada.	And insert the end into the patient's mouth before the steam reaches the uvula on the tongue, before the uvula becomes too obscured.
E aprop itera sobre aquela motas veguadas entro qu’es secca, e guarda te que no fassas aquesta curacio al comesament de l’aveniment de apostemas, quar trop ajustaria en le apostema, e no cove que tu fassas aquo, sino deves la declaracio de apostema de lu caut.	And repeat this procedure on those wounds before they dry, and keep in mind that you should not do this cure at the beginning of the formation of abscesses, because it would be too adjusted to the abscess, and do not let you do this, but leave the declaration of the abscess of it carefully.
