Praefatio.	Preamble.
Deinde itera texturam usque ad partem a qua incaepisti: et stringe manum tuam cum subtilitate et sapientia, donec non remoueatur prorsus: et sit constrictio tua qua stringis filum, apud radices dentium, ut non euadat.	Then repeat the texture until you reach the part from which you started: and with your hand tighten the string with subtlety and wisdom, until it does not move completely: and let your tightening be where you tie the string, next to the roots of the teeth, so that it does not move.
Deinde incide extremitates fili superfluentes cum forficibus: et aggrega utrumque, et conuerte eas cum gesti: et occulta ipsas inter dentem sanum et dentem motum, ut non laedat linguam: deinde dimittatur ita strictum dum remanet.	Then cut off the excess ends of the string with pincers: and gather both together, and twist them together, and hide them between a healthy tooth and a tooth that has moved, so that it does not hurt the tongue: then let it be relaxed as much as it can remain strict.
Si autem soluitur, aut inciditur, stringe eos cum filo alio, et stabit cum eo taliter tempore toto.	If it becomes loose or gets cut, tie it with another string, and it will stand with it in this way for a long time.
Et haec est forma Dentium, et figura retationis duorum dentium sanorum, et duorum dentium motorum, sicut uides.	And this is the form of teeth, and the figure of retention of two healthy teeth and two teeth that have moved, as you see it.
Et quandoque fit, ut redeat dens unus, aut duo post casum urriusque in locis suis, et retentur sicut narrauimus, et remaneant: et non facit illud nisi artifex, prudens, et expertus.	And sometimes one tooth returns, or two after falling and receding to their places, and remains as we have described, and does not do it unless the artisan is skilled, prudent, and expert.
Et quandoque aptatur aliquod ex ossibus uaccinis: et fit ex eo sicut forma dentis, et ponitur in loco, ex quo munitur dens et stringitur, sicut diximus: et remanet, et seruitur cum eo tempore longo.	And sometimes a bone is broken: and it becomes like the form of a tooth, and it is placed in the place from which it has come out, where it is secured and tied, as we have said: and it remains, and is held with it for a long time.
¶ De incisione ligamenti quod accidit sub lingua, et prohibet loquelam.	Regarding the cutting of the ligament that is under the tongue, and which prevents licking.
Caput XXXIIII.	Chapter 34
Quandoque ligamentum hoc quod accidit sub lingua, est aut naturale, cum quo nascitur homo, aut accidentale, a uulnere quod iam consolidatum est.	Sometimes this ligament that is under the tongue is either natural, with which man is born, or accidental, from an arrow that has already been healed.
Et operatio in eo est, ut aperias os infirmi in capite eius in sinu tuo, et eleua linguam eius: deinde incide illud ligamentum neruosum per latitudinem, donec soluatur lingua a retentione sua.	And the operation is, so that you open his jaw at the head of his throat and relieve his tongue; and then cut this nerve ligament across its width until the tongue is released from its hold.
Quod si in eo fuerit quiddam duriciei et nodationis, et fuerit illud ex consolidatione uulneris: tunc proiice in illud uncinum, et finde illud per latitudinem, donec incidas ligamentum, et soluatur nodatio.	If there is any stiffness and tension there, and if it is due to a wound that has healed; then cut into the hook and finish across its width until you cut through the ligament, and thus relieve the tension.
Et caue, ne sit fissura in profundo carnis, et incidas arteriam illic, et accidat fluxus sanguinis.	And be careful not to make a wound deep into the flesh, and then cut into the artery there, and let blood flow.
Deinde colluatur in uestigio incisionis cum aqua rosata, aut cum aceto, aut aqua frigida.	Then wet the incision with rose water, or vinegar, or cold water.
Deinde pone sub lingua licinium ex lino, quod teneat infirmus in omni nocte: ut non consolidetur secundo.	Then place under the tongue a piece of linen that holds the injured together all night, so that it does not solidify again.
Si autem accidat fluxus sanguinis, tunc pone super locum zegi tritum.	But if there is any bleeding, then put three pieces of cloth over the wound site.
Si uero uincit te sanguis, tunc cauteriza locum cum cauterio lentiginoso, quod conuenit ad illud: deinde cura ipsum cum reliqua curatione, donec sanetur.	But if the blood injures you, then burn the site with a wart-burn, which is suitable for it; and then care for yourself with the rest of the cure, until it heals.
¶ De extractione Ranulae quae fit sub lingua.	The extraction of the wound that is under the tongue.
Caput XXXV.	Chapter XXXV
Quandoque accidit sub lingua apostema quod assimilatur Ranae paruae, prohibens linguam ab operatione sua naturali: et fortasse magnificatur adeo, donec implet os.	When there is a little blister under the tongue that absorbs a small wound, it prevents the tongue from its natural function: and perhaps it increases so much, that the jaw is filled up.
Et operatio in eo est, ut aperias os infirmi coram sole: et considera apostema.	And the operation is, so that you open the jaw away from the sun: and observe the blister.
Si ergo uides ipsum fusci coloris, aut nigri, durum, cui non inuenit infirmus sensum: tunc non tangas ipsum, quoniam est cancer.	But if you see that the wound is of a dark color, or black, and hard, for which the injured has no feeling: then do not touch it, for it is cancer.
Et si est decliue ad albedinem, in quo est humiditas, tunc proiice in ipsum uncinum, et incide ipsum cum spatumili subtili, et libera ipsum ab omni parte.	And if it falls to whiteness, and has moisture: then cut into it with an hook, and free it from all parts with a fine scalpel.
Quod si uincit te sanguis in hora tuae operationis, tunc pone super ipsum zegi tritum, donec abscindatur sanguis: deinde redi ad operationem tuam, donec extrahas ipsum cum complemento eius.	If the blood injures you during your operation, then place three pieces of cloth over the wound, until the blood stops; and then return to your operation, until it is completely extracted.
Deinde colluatur cum aceto et sale: et cura ipsum reliqua curatione conueniente ad illud, donec sanetur.	Then clean with vinegar and salt: and care for it with due care for that one, until well.
¶ De curatione apostematis duarum Amigdalarum.	In the cure of abscesses of the two amygdaloids.
Caput XXXVI.	Chapter XXXVI.
Quandoque accidunt inter guttur godad, id est, glandulae, quae similantur algodad, quae accidunt deforis: et nominantur duae Amigdalae: quas quando curas cum eo quod diximus in diuisione, et non sanantur, tunc considera.	When abscesses or swelling occur in the throat, that is, glands which resemble abscesses and occur due to infection; they are called the two amygdaloids: when you consider their cure with respect to what we have said in the division, and they do not heal, then reflect.
Si ergo est apostema durum, fusci coloris, pauci sensus: tunc non tangas ipsum cum ferro.	If then the abscess is hard, red in color, few in sensation: then do not touch the abscess with iron.
Et si est rubei coloris, et radix eius est grossa: tunc non tangas ipsum etiam cum ferro, timens fluxum sanguinis, imo dimitte ipsum, donec maturetur.	And if its color is red and its root is thick: then do not touch the abscess even with iron, fearing a flow of blood, else you shall not only cease, until it has healed.
Et tunc aut perforabis ipsum: aut rumpetur per se.	And then either you shall pierce it: or it will burst of itself.
Et si est albi coloris, rotundum, et est radix eius subtilis: tunc oportet ipsum incidi.	And if its color is white, round, and its root is thin: then the abscess should be opened.
Et operatio in ipso est, ut consideres ante operationem suam, si quieuit apostema eius calidum quiete completum, aut imminuitur quadam diminutione: tunc ergo fac sedere infirmum coram sole, et caput eius sit in sinu tuo: et aperi os eius, et accipiat seruiens inter manus suas, et premat linguam eius inferius cum instrumento, cuius haec est forma.	And the operation on it is such, that you consider beforehand its operation, if the abscess of his own accord has become warm and quiet complete, or is about to decrease in some way: then make the sick one sit before the sun, and place his head in your lap: and open his mouth, and take hold between their hands, and rub their tongue with an instrument whose this is the form.
