Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E la segonda manieyra es prop les locs en les quals accideys del cos, quar le apostema accident en le cap es autra de la apostema accident en le cul; e le apostema en le loc carnos accident es autra del apostema accident en junctura; e a quascun de lor es son juguament per operacio.	And the second method targets areas where bodily accidents occur, as abscesses in the head differ from those in the foot, and an abscess in fleshy tissue differs from one affecting a joint, each requiring specific surgical treatment.
E mays de apostemas so alcunas las quals cove que no sian perforadas sino aprop maturacio de la sania en aquels o compliment de lor.	And some pustules are such that they do not need to be pierced, but rather allow the maturation of the pus within them or the completion of their course.
So autras apostemas les quals cove que sian traucatz quan son cruzes, e no son maturatz segon lor compliment, ayssi cum apostemas que son propdas a las juncturas, quar apostema quan ve prop junctura, lo esser de lu es prolonguat entro que·s poyreys aquo que es en le circuit de lu, e fort leu son corromputz les liamentz o les nervis de aquela junctura, per que es fayta causa de contraccio de aquel membre; o es apostema prop de membre principal, e si tu tardas la perforacio de lu entro sia madurat nosira al membre principal; o es prop le cul, donc perfora aque no-madurat; e no cove que·l perforas cru, de no-complida degestio, sino aquel que es prop del cul, per so que no poyresca le preon de lu e sia elonguat a las partidas dedintz del cul, e sia fayta fistula, o que sia fayt en le terme de lu que no sia sanat.	Other pustules need to be opened when they become swollen and are not mature according to their course; similarly, there are pustules that are prone to joints, where the pustule appears near a joint, its presence in the vicinity of the joint prolongs the time it takes for it to heal, and often corrupts the ligaments or nerves of that joint, causing contraction of that member; or it is a pustule near a major member, and if you delay piercing it while it is still mature, it will affect the main member; or it is near the buttocks, so pierce one that has not yet matured; and do not pierce it when it is dry, but rather one that is prone to the buttocks, so that you do not drain its pus and it elongates within the fissures of the buttocks, creating a fistula, or opening in the term of the pustule that is not healed.
Mays cove que tu sapias la hora de la perforacio de la apostema, e aysso es quan es maturat.	Maybe you already know the moment for piercing the abscess, and thus it ripens.
E sapias que es madurat quan es la cedacio de la dolor e la cessacio de la febre, e aprop la diminucio de la rogor e de la pulsacio, e la acuitat del cap del apostema, e les autres senhals.	And you know that it ripens when the pain ceases and the fever abates, and then there is a decrease in redness and pulse, and the swelling of the abscess head, and other signs.
E quar cove que sapias la perforacio cazer en le loc pus dejos del apostema e de pus venient de curacio de la eminencia.	And know that you should pierce the site filled with pus beneath the abscess and coming from the healing of the eminence.
E perforacio tostemps sia per le lonc de la carn o del cors, si las apostemas son en las partidas de las mas o dels pes, e en loc dels lacertz, de las cordas dels nervis, de las arcerias; e, al derier, en totz locs enguals en les quals no es reflecio; quar en aquels que so reflectitz, usa de perforacio segon aquel membre.	And the piercing should always be done through the thickness of the flesh or body, if the abscesses are in the thighs or feet, and in places of the joints, of the nerves, of the arteries; and, lastly, in all other places equally, where there is no reflection; for in those that are reflected, use piercing according to the member.
Mays quan le apostema es en loc carnos, lahoras miels es que leysses la perforacio de lu entro que sia confermada la digestio de lu segon compliment, ayssi quo havem dit; quar si tu perforas aquel denant aquo, es prolonguat le cors del poyre de lu e de mota sordicia, e fort leu las labias de lu so enduradas e la profunditat de lu.	Maybe you should wait for the abscess to be in a fleshy location, then it is better to delay piercing it until its digestion is confirmed according to what we have said; for if you pierce it too soon, it prolongs the suffering of the patient and increases the soreness and hardness of its edges, and deepens its infection.
Mays alcus apostemas so perforatz segon la latitut de la carn o del cos deves la necessitat, o segon aquo del qual lo membre indigeys.	You may make some incisions in certain places on the body as needed, either according to the thickness of the flesh or the part that requires it.
E cove que administres petita perforacio , e·n les apostemas grans gran perforacio e ampla o motas seccios segon la diversitat de la grandesa dels apostemas.	And be aware that you should make small incisions, and in large incisions make deep cuts or wide sections according to the diversity of the size of the incisions.
E autras so dels apostemas en les quals cove que la codena sia conquavada e sia encidida, quan es fayta ayssi quo pan e fayta es en terme que ja stigua, ayssi cum aquel que accideys en trops de dubelec e de bubos.	There are also incisions in which the skin should be cut and lifted, where such a pain occurs as if it were done in terms of a pan and cut, so as happens in cases of gangrene and boils.
E de aquels so que so insciditz am seccio havent tres angles; e de aquels es en le qual es inscidit ayssi cum figura de fuelha de mirtra, ayssi cum las apostemas dels angonars.	Of those that are cut in a section with three angles, and of those that are incised as if in the form of a myrtle leaf, such as in the incisions on the knees.
E de lor so en les quals es administrada seccio redonda e seccio lunar, e semblantz ad aquels.	And of their kind, where round section and half-moon section are administered, similar to those mentioned above.
Mays aquel al qual no es cap ayssi cum son apostemas leons superficials, cove que tu perforas aquel am perforacio superficial, o plana tant solament.	If that one to whom no such symptoms appear when applying external heat, be sure to pierce that with a shallow or flat puncture.
E cove quant le apostema es gros e ya ha colligit mota sania, que perfores aquel e no te coytes que extraguas tot le poyre en aquela hora; habantz extratz de aquel una partida, e aprop opila le apostema entro al autre dia, e aprop extratz una partida major, e aprop fa aquo motas veguadas segon graduacio entro que sia foro-getat.	And if the swelling is great and a lot of pus has collected, do not pierce it at once; after removing some of the pus, wait until the next day and then remove another portion, increasing the size gradually as the swelling decreases.
E majorment si·l malaute es de freol vertut, o femna prens, o enfant petit, o viel en decrepitut, quar l’esperit animal motas vetz es resolvut am la egressio de la sania, e fort leu mor le malaute, e tu operte les.	And especially if the patient is very young, or a woman in labor, or a small child, or an elderly person with weak vitality, for the animal spirit quickly resolves itself towards the release of pus, and thus the illness can be fatal; in such cases, you must perform the operation.
