Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E si no catz, lahoras tu itera la subfumiguacio motas vetz, e abstengua le malaute de beure, e mange causas saladas e alhs, e no begua aygua, e ayssi necessari es que am aquest regiment sia fora-getada.	And if he does not eat, you repeat the subfumigation many times, keep the patient from drinking, and give him salty food and alcohol, and do not let him drink water, and so it is necessary that this regimen be forgotten.
E aquesta es la forma del instrument am le qual es trayta sancguisugua del guolayro quan es vista; e es semblant a forceps ayssi cum vezes, sino quar es en lu alcuna curvitat:	And this is the form of the instrument used to extract blood from the veins when seen; it is similar to tweezers as well, with one significant difference: it has no curve.
le qual sia mesa al guolayro, e la extremitat de lu es semblant a bec de ciconia, que es guanta, en la qual es aspretat de lima, per so quar, quan comprem alcuna causa, aquela no leyssa.	Which is placed on the tongue, and its end resembles a swan's beak, which is smooth with lime, for this reason, when we buy some cause, it does not leave.
Capitol .xl.	Chapter XL.
En le qual es la suma del sermo en apercio de apostemas e en seccio de lor.	In which is the summary of the discourse on the consideration of apostemes and their section.
Les apostemas so motas specias, de motas manieyras, segon que ve rememoracio de lor, de quascuna en aquest libre.	The apostemes are special marks, of various kinds, according to the recollection of their memory, each one in this book.
E so diversas en perforacio e seccio de lor per doas manieyras, de las quals la una es per la specia de apostemas en si meteys; e per aquo que comprem de las humiditatz.	And they are diverse in their piercing and sectioning by two methods: one is for the specific type of apostemas themselves; and for what we understand about humidity.
E la segonda manieyra es prop les locs en les quals accideys del cos, quar le apostema accident en le cap es autra de la apostema accident en le cul; e le apostema en le loc carnos accident es autra del apostema accident en junctura; e a quascun de lor es son juguament per operacio.	And the second method is specifically the locations in which bodily accidents occur, where the apostema accident in the head is different from the apostema accident in the foot; and the apostema in the fleshy part of the body is different from the apostema in the joint; and each one of them has its own treatment by operation.
E mays de apostemas so alcunas las quals cove que no sian perforadas sino aprop maturacio de la sania en aquels o compliment de lor.	And some wounds are such that they must not be probed, but rather allow the healing of the tissues in those areas.
So autras apostemas les quals cove que sian traucatz quan son cruzes, e no son maturatz segon lor compliment, ayssi cum apostemas que son propdas a las juncturas, quar apostema quan ve prop junctura, lo esser de lu es prolonguat entro que·s poyreys aquo que es en le circuit de lu, e fort leu son corromputz les liamentz o les nervis de aquela junctura, per que es fayta causa de contraccio de aquel membre; o es apostema prop de membre principal, e si tu tardas la perforacio de lu entro sia madurat nosira al membre principal; o es prop le cul, donc perfora aque no-madurat; e no cove que·l perforas cru, de no-complida degestio, sino aquel que es prop del cul, per so que no poyresca le preon de lu e sia elonguat a las partidas dedintz del cul, e sia fayta fistula, o que sia fayt en le terme de lu que no sia sanat.	Other wounds are such that they must be probed when they cross over joints, and do not heal according to their size, as with wounds that are near joints, when a wound is close to a joint, the condition of it prolongs until you find something in the course of the flow [of blood], and often corrupts the ligaments or nerves of that joint, causing contraction of that member; or it is a wound near a principal member, and if you delay perforating it while it has not yet matured, it will affect the principal member; or it is near the anus, so do not perforate when it is not mature; and do not pierce it cruely, without completing digestion, but rather that which is near the anus, so as not to allow the pus to escape and extend inside, and create a fistula, or be made in the term of it, which will not heal.
Mays cove que tu sapias la hora de la perforacio de la apostema, e aysso es quan es maturat.	But know that you must know the time for piercing the wound, and this is when it has matured.
E sapias que es madurat quan es la cedacio de la dolor e la cessacio de la febre, e aprop la diminucio de la rogor e de la pulsacio, e la acuitat del cap del apostema, e les autres senhals.	And you will know that it is cured when the pain ceases and the fever abates, and there is a reduction in the redness and pulse, and the sharpness of the sore's head, and other signs.
E quar cove que sapias la perforacio cazer en le loc pus dejos del apostema e de pus venient de curacio de la eminencia.	And furthermore, know how to recognize the drainage location beneath the sore, and also any subsequent draining that occurs as a result of the treatment of the prominence.
E perforacio tostemps sia per le lonc de la carn o del cors, si las apostemas son en las partidas de las mas o dels pes, e en loc dels lacertz, de las cordas dels nervis, de las arcerias; e, al derier, en totz locs enguals en les quals no es reflecio; quar en aquels que so reflectitz, usa de perforacio segon aquel membre.	The drainage should always be through the flesh or the body, if the abscesses are in the thighs or feet, and in places of the tendons, nerves' cords, or arteries; and finally, in all other places equally, where there is no reflection; for in those that reflect, use drainage according to the affected member.
Mays quan le apostema es en loc carnos, lahoras miels es que leysses la perforacio de lu entro que sia confermada la digestio de lu segon compliment, ayssi quo havem dit; quar si tu perforas aquel denant aquo, es prolonguat le cors del poyre de lu e de mota sordicia, e fort leu las labias de lu so enduradas e la profunditat de lu.	But when the abscess is in a fleshy place, then it is better to wait until the drainage has been confirmed according to its progress, as we have said; for if you drain it too soon before the process is complete, you prolong the course of the disease and increase its severity, and harden the walls of the abscess and deepen its depth.
Mays alcus apostemas so perforatz segon la latitut de la carn o del cos deves la necessitat, o segon aquo del qual lo membre indigeys.	You may make some incisions in certain places through the thickness of the flesh or body parts according to need, or depending on what the affected member requires.
