Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
Quan cos de ventre es per freg e per humiditat entro que debelice las vertutz, so es la vertut digestiva e retentiva, las quals so en l’estomac e en les budels, e es curat aquo am las manieyras de curacio e no confereys, e vezes le malaute suffertan cauteri de vertut exhiberant, lahoras cauteriza aquel am gran cauteri sobre le sieu stomac segon que a precedit en la cauterizacio del estomac, am le cauteri del cercle e am quatre cauteris en le cercuit del embelic subtils, am cauteri clavilh subtil; e am cauteri sobre le alcatin sobre alozis gran, o am dos cauteris.	When abdominal pain is due to heat and humidity, it dissolves the valves, which are the digestive and retentive virtues located in the stomach and intestines, and this is treated by various methods of cure, sometimes suffering from malignant heats, exposing them through cauterization; then cauterize with a large cautery on their stomach as previously mentioned in the cauterization of the stomach, with circular cauteries and four cauteries around the subtle embrocation, with a fine nail cautery; or with cauteries over a large alcatin on alozis, or with two cauteries.
E si vezes las humiditatz exhuberants e le malaute aquo tollerant, lahoras cauteriza aquel sobre le pentenilh e sobre les budels, e fort leu ajustant dos cauteris sobre l’estomac e prop dels inguonas, quar es curacio perficent de juvament de la qual no erras.	And if the excessive humidity and the illness endure, then cauterize over the penis and intestines, strongly applying two cauteries near the stomach and around the groins, for this is a perfect cure for the young condition from which one does not stray.
Capitol .xxxiv.	Chapter XXXIV.
De cauterizacio de emorroydas antiquas.	On the Cauterization of Old Hemorrhoids.
Quan so en la natura derier emorroydas antiquas o una de humors grossas fregas o de humiditatz corrompudas, e son curadas am aquo que havem dit en la divisio e no confereys la tieua curacio, lahoras cauterisa am tres cauteris sobre le pus dejos spondilh del dos petit e petit triangular, e am cauteri desus le ombelic cays per dos ditz.	When it is in the nature of old hemorrhoids or a thick humor or corrupted moisture, and they are cured by what we have said in the division, but the natural cure does not follow, cauterize with three cauteries on the pus left between the spinal bones, small and triangular, and with a cautery on the navel below two times.
E si doptas que l’estomac de lu sia enfregidat e la vianda de lu no sia degerida, e la cara de lu vezes apostemada, lahoras cauteriza aquel sobre l’estomac am gran cauteri segon que es precedit; e am un cauteri sobre fietge, e am autre cauteri sobre la melsa de lu am cauteri clavilh, e leyssa le cauteri per alcun temps ubert, e aprop cura lu entro que sia sanat.	And if you observe that the stomach of the patient is chilled and their food is not digested, and their face appears pale, cauterize over the stomach with a large cautery as previously mentioned; also apply a cautery to the vein, and another cautery to the patient's chest with a cautery claw, leave the cauteries open for some time, and then treat them until they are healed.
Capitol .xxxv.	Chapter XXXV.
De cauterizacio de atheyl aprop la abscizio de lor.	Regarding cauterization, remove the affected parts.
Quan tu abscindes atheyl, lahoras tu igneys le cauteri que es asemblat a ray.	When you make an incision, you use the cautery that resembles a ray.
Aprop entremet aquel ignit en aquel atheyl abscis, e ultima la tieua ma entro que pervengua le cauteri al orifici de la vena de la qual ve la sanc.	Then insert that flame into the incision and complete the procedure so that the cautery reaches the opening of the vein from which the blood flows.
E fay aquo una vetz o doas, quar si achieyl son trops, lahoras cauteriza quascun de lor segon que havem recontat, e aprop cura aquels am aquo que confereys a lor dels enguentz entro que sia sanat.	And do this once or twice, for if the ulcers are too numerous, cauterize each one of them as we have described, and then apply ointment to those areas until they heal.
E si cauterizas am gran cauteri sobre alquatin, es mays derier en juvament.	And if you cauterize with a large cautery on something, it is better to do so more gently.
Capitol .xxxvi.	Chapter .xxxvi. (Note: "xxxvi" likely refers to the Roman numeral for 36)
De cauterizacio de fistolas que son faytas en la natura derie en las partidas de lu.	On the cauterization of fistulas that occur naturally in the patient's limbs.
Quan la natura no obeziys a la obra la qual havem recomtada en son loc, e·l pacient es espaventat per aquo, sia sanat am cauteri.	When nature does not oppose the work that we have just described in its place, and the patient is afraid of it, then medicine should be applied with cautery.
Donc quan ad alcun ve fistola en la natura derier, e es antiquada, corro sania de lu e humiditatz corrompudas, e donc aquo que es pus digne que cove es que proes aquela am tenta subtil, e aprop conoys la quantitat de la profunditat de lu am la devant dita tenta.	Therefore, when a fistula is present in nature, and it is old, it corrupts cleanliness and humidity, so the most worthy thing to do is to try to heal it gently, and then carefully consider the amount of pressure applied according to the depth of the fistula with the finger as just mentioned.
Aprop igneys le cauteri que es semblant a ray.	Then apply the cautery that resembles a ray.
E aprop met aquel cauteri ignit en aquesta fistula, e segon la quantitat en la qual intrec la tenta.	And place that ignited cautery on this fistula, according to the amount in which it intercepts the attempt.
E itera sobre aquela le cauteri entro que sian comburitz aquels cors corrumputz tost una veguada o dos o tres, segon la quantitat de la tua necessitat.	And repeat that cautery until these corrupted bodies are burned once or twice or three times, according to the amount of your need.
E guarda te de combustio de nervi e de vena; o si fistula va al cors de la vesica o al cors del budel, lahoras guarda te de totz aquels locz; e no fassas aquo sino quan la fistula es en loc carnos e cogitas que no es penetrant.	And be careful of nerve and vein combustion; if a fistula goes to the body of the bladder or to the body of the hernia, then pay attention to all those places; and do not intervene unless the fistula is in fleshy locations and you think it will not penetrate.
E aprop cura le loc entro que sia sanat.	And then take care of the area until it heals.
E si le loc es sigillat, e so abscindidas de lu las materias, e roman ayssi per lonc temps, lahoras sapias que ja es curat entierament.	And if the area is sealed and all foreign matters are removed from it, and they remain in that state for a long time, then know that it is completely cured.
E si las materias no so de lu ostadas, lahoras sapias que es penetrant o en le preon de lu os corromput, o cays aquo de aquelas causas de las quals vindra rememoracio en son loc.	And if the foreign matters are not from his body, then know that it is penetrating or corrupting his organs, and falls victim to those causes of which there will be remembrance in its place.
Capitol .xxxvii.	Chapter .xxxvii. (Note: The number xxxvii indicates the chapter number, not a translation.)
De cauterizacio dels ronhos.	On the cauterization of ulcers.
