#To be cleaned - This text, despite the prompt to not include any comments/summaries/conversation, has several lines of such content.

Prologue	"When chronic pain comes in the whole head and lasts a long time,"
Mout de fois avient que as piez par defuers naist une maladie qui est apelee «clos» selonc nostre entencion, et est une grosse chose fautree qui blece lou piet. Et li cauteres de ceste maladie si est selonc .ij. manieres. C’est a savoir cautere de feu, et cautere d’aigue chaude. Cautere de feu si est que tu eschaufe .i. cautere cheveit ausi com est une penne de vouteul, et soit fait de boin fer a la mesure qu’il puisse porpenre le clou de toutes pars, et qu’il i ait subtilz marges; aprés le met tout chaut sus lou clou, et torne ta main tot entor le clou tant qu’il viegne au font dou clou; et lou laisse ensi .iij. jors tant qu’il encomence giter porriture; puis li fai un emplaustre de malves savaiges broiies avec seil, et laisse l’emplaustre sus toute la nuit, et li clous cherra et sera desracinez de ses racines. Puis cure le leu d’oignement enjanrant char tant qu’il soit sanez. Et s’il sont convertit par defuers lou cors, et maintes fois avient et en mains et em piez, si covient que tu i amenistres cautere d’aigue chaude; et est en teil maniere: pren une cainne d’arain ou de fer, ou une penne de vouteul, et met sus lou clou et l’althelul, c’est asavoir porrelz verrues; et met la cainne sus si qu’ele porpreigne tout entor, puis i met un poc d’awe chaude, et retien bien ta main, et presse ta main en tornant si que li marge de la cainne viegne a la racine dou clou, et puisse trover l’aigue chaude voie parfonde jusc’a la racine; et soffre li malaides un poc la mordication de l’aigue chaude une houre; puis le laisse ensi, et il se derracinera tous a tout ses racines. Ensi fai un aprés autre, tant que tu esraiches toz ces qui sont au cors, puis les cure des oignemens qui engenrent char.	There are times when pain in the feet produces an illness which we call 'clos' according to our understanding, and it is a large lump that stings the foot. And there are two methods for this sickness; namely fire cautery and hot water cautery. The fire cautery involves heating one iron cautery like a feather and having it made of good iron to measure such as can fit all around the nail, and with fine edges; after that put everything heated on top of the nail, then twist your hand inwards under the nail until it reaches the bottom of the nail; and leave it like this for three days until pus begins to form; then make a plaster of beaten bitter herbs with oil, and leave the plaster all night, and the nail will detach from its roots. Then cure it with an ointment that heals well until it is healed. And if they have converted through the body, and many times happen in hands and feet, you should bring hot water cautery; and do this: take a spider's web or iron, or a feather of vulture, and place it on top of the nail and its roots, which means corns; then put the stick on so that it touches all around, then pour a little hot water, and keep your hand well, pressing your hand as you turn until the edge of the stick reaches the root of the nail, and can find the water's way deeply down to the root; and let the illness be somewhat irritated by hot water for an hour; then leave it like this, and it will detach from all its roots. Do this repeatedly until you remove all those that are in the body, then cure the sores that generate pus.
	The translation provided seems to be a detailed description of medical procedures used to treat conditions related to foot pain (referred to as 'clos' or corns) using different forms of cautery and herbal treatments.
1.46	It seems like you might be referring to units of measurement or possibly a specific context where 1.46 is significant, but without additional information, it's challenging to provide an accurate interpretation or translation.
li cure dou trembler	The treatment for chronic pain throughout the entire head that lasts a long time involves using salves and pills known as "cochie", along with head purgatives and oils and plasters; and if the cautery method we previously discussed does not help.
Quant aucuns tremble de froidor de ners, ou de fievre quartaine ou d’autre, si covient que tu li faices .iiij. cauteres ou .iv. sus l’espinee dou dos, .i. cautere entre chescune espinee; et .i. cautere ou pez, et .i. sus l’estomac au cautere olivaire; si laissera lou trembler, et se hastera li santez de la maladie froide.	For any trembling caused by cold or nerves, or the quartan fever or other conditions, it is necessary to perform three or four cauterizations on the spine of the back, one between each vertebra; and one on a spot or with pincers, and one under the stomach using an olive oil cautery. If the trembling persists and speeds up the patient's health condition in the case of cold illness.
	For those experiencing tremors due to cold or nerve issues, or the quartan fever or other illnesses, it is advised that three or four cauterizations be done on the spine of the back, one between each vertebra; and one application might be needed with pincers or directly under the stomach using an olive oil cautery. If the tremors continue, they should help hasten recovery from cold-related ailments.
1.47	1.47 refers to a measurement or value in some context, which could be time (like 1 hour and 47 minutes), money (\$1.47), or any other quantifiable unit based on the surrounding information that isn't provided here. Without more context from the original text or a specific scenario where this number is used, it's hard to give an exact translation into English. If 1.47 were part of a measurement in a medieval medical treatise, it might represent some dosage, concentration, or unit of time related to treatment procedures described earlier.
des pustules puans	The term "des pustules puans" translates to "the pus-soaked blisters" or "pus-filled blisters" in English. This phrase was likely used in a medical context referring to the condition of having infected or inflamed skin lesions filled with pus.
Aucune fois apperent par defuers le cors bathes, ou pustules puans, que vienent de grosses matieres corrumpues. si covient au premier quant eles apperent que on faice cautere sus chescun chief de la pustule: un cautere subtil de fust de mirte, de coi li pointe soit emprise au feu, ou de racine de aristologe longe, ou au cautere lenticulaire. Et aucune fois les cauterize on au comencement quant il aperent, selonc ceste maniere, et il ne puent croistre des enqui en avant, mais est desrompue li superfluitez dont il vienent, et sont sanez; mais il covient que ceu soit fait aprés l’evacuation de sanc.	If one notices swellings or pus-filled boils appearing from large putrefied materials, if they come forth from big corrupted matter. Then when they appear, it is appropriate to apply the cautery on each part of the boil: a fine rod of myrtle wood for the cautery, with its tip taken in the flame, or from the long root of arisole, or the lenticular cautery. And one should not cauterize them at their beginning when they appear, according to this manner, and it would not grow into ulcers ahead, but it breaks up the excess which comes from it, making them well; but it is necessary that this be done after the evacuation of blood.
	If one observes swellings or pus-filled boils originating from large decomposed substances, if they arise from considerable rotten matter. When such conditions are seen, it's fitting to apply the cautery on every part of each boil: a refined rod made of myrtle wood for the cautery process, with its tip being immersed in fire, or from the extensive root of arisole, or the lenticular cautery tool. One should not initiate cauterization when these boils first appear, following this method; it would prevent any growth into ulcers ahead. Instead, it disintegrates and resolves the excess causing issues, ensuring they become healthy states. It's essential that this procedure be executed after the removal of blood.
1.48	1.48
quant li artere est copee	when the artery is tied
