Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E aprop tu inscideys la adherencia am spatum subtil, le qual no sia am acuitat de las inscisios, habantz obtus un petit per so que·l malaute no sia inquietat deves la operacio, e remau le spatum que no ledesca le huel am la sua acuitat.	And you will cut the adhesion against a fine surface, which is not at the sharpness of the incisions, having it blunt slightly so that the patient does not worry about the operation, and leave the surface alone to prevent the eye from losing its sharpness.
E sia la tua inscizio quays excorjan aquela adherencia am facilitat entro que sia retornada la palpebra segon la sua forma natural e que sia sanada tota la adherencia.	And let your incision gently remove that adhesion with ease, so that the eyelid returns to its natural shape and the entire adhesion is healed.
E aprop tu met en le huel aygua salada am la qual tu laves; o distilla en lu de zunia dissolvut en l’aygua.	And you will place in the eye salty water which you wash with; or distil from junia dissolved in water.
E aprop separa entre la palpebra e l’huel am calgua de li, e pausa sobre le huel lana infuza en album de huou, e aprop le tertz jorn usa de causas consolidativas entro que sia sanat.	And you will separate between the eyelid and the eye with an ointment, and place on the eye wool immersed in egg white, and then for several days use remedies that help to heal it.
Capitol .xvi.	Chapter XVI.
De inscizio de ungla e de eminencia de carn dels lacrimals.	On incision of the eyelid and the elevation of flesh in the tear duct region.
Sapias que ungla es segon dos manieyras, quar o es nervosa, e es semblant a ciphac dur subtil; o es no-nervosa, semblant a humiditat blanca congilada, la qual quan ferr la toca, o es forsat aquela prendre am onci, es abscindida e le onci no es ficat en lu.	Knowing that the eyelid can be done in two ways, one is nervous and resembles a hard fine ciphac; or it is non-nervous, resembling white moisture congealed, which when you touch it, or forces that to take on an inch, it is removed and the inch does not stick in it.
E amdos las specias no comensan sino del lacrimal major entro que va petit a petit que cobre la vista e prohibeys le lum e·l movement de huel.	And both species do not begin until the main tear duct gradually covers the view and prohibits light and eye movement.
Mays la manieyra del obrar en la inscizio de lu es que·l malaute pause le sieu cap en le tieu se, e aprop obre les huels de lu, e eleva la palpebra am la tua ma, e aprop colligeys la ungla am onci de pauca duplicacio e exten aquela a las partidas desus.	The method of working in the operation is that the patient holds their head in its usual place, and then you open their eyes, lift the eyelid with your hand, and carefully remove the eyelid at the corner and extend it upwards.
E aprop pren una agula e entromet en aquela un pel de cavalh o de buou o de vaqua, o de semblantz, o de fiel fort, o duplica la extremitat de la agulha petit a petit e fica aquela en le mieg de la ungla, e penetra aquela am la agulha, e lia am fiel la ungla; e exten aquela a las partidas desus, e excorja am le pel le latz de la ungla lo qual siec la pupilla.	And you take a needle and insert a horsehair or a cowhide or calf leather or something similar, or double the tip of the needle gradually and fix that in the middle of the eyelid, then push it through the needle, and tie that to the thread; extend this upwards, remove from the hair the part at the edge of the needle which secures the pupil.
E ayssi tu sieguas aquela am le pel entro al derier de lu.	And you follow that through the hair up to the back of your head.
E aprop tu inscideys le romanent en la razitz del lacrimal am spatum subtil o am petitas forfexs, e leysa la carn del lacrimal natural per so que per inscizio de aquela no endevengua fluxs de lagremas continuabla.	And you will cut the rest in the direction of the tear duct with a fine surface or small cuts, and removes the flesh of the tear duct naturally so that there is no continuous flow of tears through this operation.
E alscunas vetz la ungla am le sol onci estenduda o am fiel, ayssi co havem dit, e aprop sia excurjat am spatum leon del qual aquesta es la forma de lu:	And sometimes the eyelid under the sun in this position or with the hand, as we have said, and then remove it from the surface of which this is its shape:
E guarda te que am le spatum no toques la tunica cornea e que avengua en lu ruptura, e que la pupilla sia perforada.	And remember that when touching the surface do not touch the corneal epithelium and that this happens in it during rupture, and that the pupil is perforated.
Aprop la inscizio geta en le huel un pauc de sal trissa o di cief fayt de siniar, e leyssa aquel entro al autre dia; e aprop cura aquel am aquo que cove entro que sia sanat.	The operation heals in the eye a little of salted water or distilled from junia made with vinegar, and leaves that for another day; and then treats that with what is done internally so that it heals.
E si la ungla no es nervoza e no podes metre la agulha, ni es ficada en aquela le onci, lahoras motas veguadas aquesta specia de ungla es curada am medicinas, e es sanada ayssi cum yeu e recomtat en la divisio.	And if the eyelid is not nervous and you cannot insert the needle, or it does not stick with this amount of the inch, then for this type of eyelid it is treated with medicines, and it heals in this way as I have recommended in the division.
E si tu vols inscindir aquela, lahoras tu obre le huel del malaute e pren spatum subtil leon de freul acuitat segon aquesta forma:	And if you want to divide that, then open the eye of the patient and take a fine surface with a sharp tool in this manner:
am subtilitat.	In subtlety.
E si vezes que aquela es rarificada e es confugida e empren en aquela razit, lahoras distilla de la tua ora en le huel de cief fayt de siniar o am cief rog o am sal trissat, e opila le huel entro a l’autre dia.	And if you notice that it is being rarified and confused and concentrated in that part, then blow into the sickle-cut of your left hand or into the cut on your head or into salted water, and pour the fumes inside until the other day.
E aprop itera sobre aquela la operacio entro que sia remaugut tot aquo que es de lu, sino que·l contrari apostema caut sia en le huel, quar lahoras tu leyssa aquela, e cura al comensament la apostema entro que sia sanat.	And then continue with that operation until all that is yours has been removed, otherwise let the opposite pus come out in the fumes, and then you will see it, and heal from the beginning the pus within so that it may be cured.
E aprop itera la tua operacio sobre aquela am razo entro que sia sanat.	And continue with your operation on her until she is healed.
