Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
Mays quan es curada am aquo que havem dit en la divisio, e no comfereys la tua curacio, e eyssament ja vezes que apostema caut ja es ostat de lu e es subtil, lahoras cove que tu inscidas aquela que es agreguadas redonda; e si es ad aquela longitut, e es sanguina, de fusca color o de negre, e no es a lu centiment, lahoras cove que tu temtes la inscizio de lu, quar en aquela es temor sobre le malaute.	When it is cured with what we have discussed in the division, and you do not follow your treatment, and especially when there's a boil that has been cauterized already and subsided from you, if it becomes subtle, then consider that you need to make an incision where the new lump has formed circularly; and if it is along that length, and it bleeds, of a dark color or black, and is not in your hands, then you should prepare for making an incision here, because there's fear towards the patient.
E quan tu vezes aquela segon la manieyra que yeu he dita de la sua blancor e longuesa, que tu fassas sezer le malaute e premas la lengua de lu am instrument del qual procesic la sua forma e aprop fica le onci en la nuva, e tira aquela en jos e inscideys aquela am un de dos instrumentz les quals e ditz en la inscizio de dos mellas.	And when you do that according to the manner I've instructed regarding its whiteness and length, have the patient open their mouth and press their tongue with an instrument whose shape allows for it to rest on the new location in the mouth, then pull it down and make an incision using one of two instruments as described in the section about making incisions between two teeth.
E cove que no inscidas aquela sino aquo que es ajustat sobre le terme natural ses addicio, quar si tu inscides de lu mays, lediyras le sieu parlar.	And you should not make an incision there but only the one that is adjusted to the natural termination of your addition; if you make it too far down, you will damage their speech.
E aprop la inscizio, usa de aquo le qual havem recomtat en la inscizio de dos mellas, e cura aquela entro que sia sanat.	And during the incision, use what we have recommended for the incision between two teeth, and treat it inside so that it heals.
Mays si era le malaute espaventat per la inscizio de lu, cove que use de engen en la cauterizacio de lu ses temor, e la manieyra del cauteri en lu no es sino am aygua aguda, e es que tu pauses le cap del malaute en le tieu se, e aprop prem la lengua de lu am le instrument le qual havem dit, e aprop pren de l’aygua la qual havem dita en le capitol de cauterizacio, e comfeys am aquela caus viva, e pausa aquela no spessa ni subtil, e de aquela omple la concavitat de l’estrument del qual aquesta es la forma:	If the patient is frightened by your incision, you should use skill in the cauterization procedure so that their fear does not continue. The method of cauterization here consists simply of water. You should hold the patient's mouth in place with your hand and gently press their tongue against the tool we've described, taking water from what is called the cauterization section and applying it to this area while making sure there is a living flame but not too thick or thin. Then fill the cavity of the instrument with this water:
Sia la extramitat de lu conquavitat en la qual sia pausada la medicina ayssi cum la conquavitat de culher de ray, e pausa le strument am la medicina sobre la vula, e·l malaute jagua sobre le sieu latz per so que corro saliva o musellage de la boca de aquel per la intrinscequa medicina, per so que no deyssenda de aquela deguna causa sobre le golayro de lu e que ledesca aquel.	Let the cavity of your incision be filled with medicine like that used in cauterization and place it on the patient's tongue so that they may saliva or gargle inside their mouth because of the intrinsic medicine, ensuring no unnecessary discomfort on the palate and preventing damage to them.
E aprop te la tua ma am la medicina, e exprem aquela sobre la uvula per l’espazi de miega hora entro que vegas aquela esser denegrada e sedada per la mordicacio de la medicina.	And afterwards hold your hand over the medicine and squeeze it onto the uvula for about half an hour while you observe that it has turned black and been soothed by the chewing of the medicine.
E si vols, prengues coto e envolopes aquel sobre la extremitat del ray, e submergeys le coto en la medicina, e entrometas le ray am le coto en una canula de sobre entro que·l coto adheresca en aquela canula, e fay aquo tantas vetz entro que consiegues aquo que vols de la cauterizacio de la uva, e aprop leyssa aquela quar ela se seccara e cayra aprop tres dias o quatre.	And if you wish, take hold of and wrap that around the end of the tongue, submerge the stick in medicine, insert the tongue into this channel so that the stick adheres to it within this tube. Do this several times until you get what you want from the cauterization of the uvula, then leave it to dry out which should happen approximately three or four days later.
E si indigeysses que iteras la medicina, itera aquela, e aprop la cauterizacio abstergeys en le circuit de la uva am coto enbegut en boder, e mondifica am aquel aquo que es en le circuit de lu de la medicina, e sia lavat am aygua frega, e sia curat deforo am embrocacio, e dedintz am guarguarismes entro que sia sanat.	And if you find that you need to repeat the medicine, do so, then for cauterization clean out the channel of the uvula with a moistened stick, modify it according to what's in this channel of your medicine. Wash it with water and further treat with ointment externally, clean it inside with a tongue scraper until it heals.
E aquesta especia de curacio es pus salva que inscizio e pus long de temor.	And this kind of treatment saves from the incision and removes fear.
Alcunas veguadas es curada la uvuola am aquo que es pus subtil que cauteri e inscizio, quar es curat am subfumigacio en aquesta manieyra: recipe calament, ysop, origua, ruda, scicados arabic, camamilla, broyda e semblant ad aquels de las erbas, e ajusta totas aquelas causas, o alcunas de lor, en una ola, e sian submergidas am vi agre, e bulhan; e la ola sia be lutada am lut decentment, e sia en le mieg loc de la ola un trauc, sobre le qual sia pausat un instrument conquau de aram segon aquesta manieyra; sia fayt de argent o de aram.	Some healings are treated by the one that is made subtle with cauterization and incision, which heals through sub-inhalation in this manner: collect camomile, ivy, dog rose, mugwort, Arabic gum, chamomile, thyme, and similar substances from among herbs; adjust all these causes or some of them into a mixture, and let it be submerged in hot water, then boil. Let the mixture be strained into broth, and place an earthenware pipe on this mixture with its mouth up. Make it from silver or metal according to this manner.
