Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E aquestas so las formas de las specias de magdaan per que sia sobre aquelas aquel le qual ignora aquelas:	And these are the methods for using different types of herbs, so that one can apply them to those situations where one is ignorant about those matters:
E sian faytas de eram o de ferr propriament, e sian las extramitatz de lor am aquesta subtilitat triangulada, la extremitat aguda ayssi cum aquela es la forma.	And whether it's from an herb or iron specifically, and let the ends of these be this triangular subtlety, the sharp end thus as that is the shape.
Capitol .xxiv.	Chapter XXIV
De la curacio de carn nada en le nas.	Regarding the treatment of flesh wounds, nothing happens in the nose.
Quan en le nas so nascudas carns diversas ajustadas de las quals es alcuna causa la qual es assemblada a scorpio de motz pes, o a polip peys; e aquesta malautia es apelada polipus quar es a semblansa de aquel peys representat.	When there are diverse cuts in the nose from which one can cause a disease that gathers at the pus of the nose or at a nose polyp; this illness is called a polyp that resembles that part of the nose.
E de lu es carn cancrosa, lapadea, de fusca color; e de lu es que es carn leon no de color fusca.	And when his flesh is cancerous, mottled, of dark color; and when it is that the flesh is lion's, not of dark color.
Donc en aquela que es en aquestas carns leon no fraudulenta ni cancroza, cove que fassas le malaute sezer entre las tuas mas e posat al solelh, e huebre las nars de lu, e picoys le tieu onci en aquelas carns.	So in that which is in these lion's flesh and not deceitful or cancerous, understand that when you make the patient sweat between your hands and place them under the sun, and open their nostrils, pinch yourself with an onion in those areas.
E aprop extrat aquela a las partidas deforo, e aprop inscindeys aquo que has comprehendut de aquelas am spatum agut subtil de la una partida entro que sapias que tota la carn ja es ostada; que si roman de lu deguna causa de la qual la abscisio es possibla, lahoras tu ratz aquo am la un dels estrumentz subtils am facilitat entro que de lu romangua denguna causa.	And then remove that from the parts forward, and then proceed to dissect what you have understood from those in a sharp, fine substance between one part where you know that all the flesh has been exposed; if there is any cause of concern for which excision is possible, then do this with this tool among the subtle instruments so that it can remove the cause that remains.
Mays si senhoreja am sanc o accida apostema caut, lahoras tu pausa a lu aquo que cove; o es dels apostemas malignes, lahoras tu coyta e cauteriza aquel entro que sia abscindit sanc e sian ostadas las cavas totas.	If you are masterful in discharging or drawing pus from an abscess, then pause for the patient; or if it's of malign abscesses, then you cauterize that within which the discharge occurs and all cavities have been opened.
E aprop sia getatz en le nas aprop la inscizio vi agre e aygua o vi.	And proceed to insert water or blood in the nose near the incision site.
Mays si le nas es ubert e de lu procezeys humiditat entro al palat, lahoras sapias que ja es sanat.	If you have opened the nose and there is moisture inside the palate from it, then you know that it has been healed.
Mays si la humiditat no penetra segon que cove, lahoras tu sapias que dedintz lu es carn nada en los pus sobiras osses de las nars als quals non es pervengut abscizio.	If the moisture doesn't penetrate as you sweat, then understand that inside him is flesh nothing but in the pus you will not find bones of the nostrils where excision has not been performed.
Donc lahoras cove que entromitas fiel de li al qual sia alcuna grosseza, e nuza en lu motz nuzes, e pausa entre quascun nutz la quantitat del dit o mens, e engene le malaute e entromet una extremitat del fiel en le nars am lo ray o am autra causa la qual es a lu possibla.	So when you sweat, introduce a faithful substance from him where there is any lump, and use his own pus as the liquid, pausing between each nut with the quantity of the said or monthly period, and encourage the patient to move one end of the faith in the nostrils at the ray or for some other cause which is possible for him.
E pus que aquo aura fayt, que atire le sieu odorament entro que pervengua a las canals de las nars, e sia eyssit sobre le sieu golayro, quar tropas veguadas le semblant ad aquesta accio fan les enfantz a las scolas, e es leugiera causa ad aquel que ho vol far.	And when this has been done, draw his smell so that it penetrates into the canals of the nostrils, and let him rest on his pillow, what makes children vomit from the ears often accompanies this action, and it's a light reason for those who want to do it.
E aprop pausa las dos extramitatz del fiel, una extremitat que iesca sobre le nas et l’autra que romangua en le nas, e aprop aministra serratura de carn am les nuzes que so en le fiel, e fay aquo entro que sapias que las carn ja so am les nuzes del fiel.	And then pause the two ends of the faith, one end that sticks out over the nose and the other that comes into the nose, and proceed to apply flesh bandage on the pus that is inside the faith, and do this so that you understand that the flesh is already around the pus in the faith.
E aprop extratz le fiel, e pausa en le nas aprop la abstraccio del sanc una calgua , e fay aquo per tres dias o mays entro que l’enguent corrodo tot aquo que es romas de las carns.	And then extract the faith, pause in the nose near the discharge of pus with a spoon, and do this for three days or more until all that has hardened from the flesh is removed.
E aprop en la fi de la causa, pausa en le nas una canula de plom per alscus jorns entro que sia sanat.	And at the end of the treatment, pause in the nose with a lead catheter for several days until it is healed.
Mays si endigeys de curacio que exsique, usa de aquela.	If you are dealing with a curative discharge that dries up, use that one.
E aquesta es la forma del instrument a capipurge fazedor am le qual son distillatz olis e medicinas en le nars:	And this is the form of the device for nose purger that distills oils and medicines in the nostrils:
E fay aquo de argent o de eram, la qual sia semblant a una petita lampesa uberta, ayssi cum petita conqua, e le meat semblantment.	And make it of silver or an herb, which resembles a small opened lamp, like a small cup, and the metal similarly.
